date,value,first_diff,pct_change_mom,zscore_value,zscore_first_diff,zscore_pct_change_mom,minmax_value,minmax_first_diff,minmax_pct_change_mom
2001-11-01,9.56,-0.049999999999998934,-0.520291363163361,1.7073144170323242,-0.4976574678498314,-0.3077211006559282,0.3683668212261721,0.39024390243902535,0.3507866937130366
2001-11-02,9.46,-0.09999999999999964,-1.0460251046025104,1.6679279707234436,-0.9953941721078934,-0.6101243564356859,0.36321483771251933,0.3699186991869925,0.3327849425348234
2001-11-05,9.48,0.019999999999999574,0.21141649048626032,1.6758052599852196,0.19917391811143076,0.11315893762648184,0.36424523441524986,0.41869918699187025,0.37584124448333284
2001-11-06,9.5,0.019999999999999574,0.21097046413500742,1.6836825492469956,0.19917391811143076,0.11290238224463928,0.3652756311179804,0.41869918699187025,0.37582597200838724
2001-11-07,9.53,0.02999999999999936,0.3157894736842026,1.6954984831396596,0.29872125896303964,0.17319451732525393,0.3668212261720762,0.42276422764227667,0.3794151000782084
2001-11-08,9.36,-0.16999999999999993,-1.7838405036726068,1.628541524414562,-1.6922255580691734,-1.034517468874072,0.3580628541988665,0.34146341463414687,0.3075212621152334
2001-11-09,9.29,-0.07000000000000028,-0.7478632478632563,1.6009710119983454,-0.6967521495530667,-0.4386209715084238,0.35445646573930956,0.3821138211382118,0.3429943605972084
2001-11-12,9.3,0.010000000000001563,0.10764262648010892,1.604909656629234,0.09962657725983957,0.05346797266311127,0.35497166409067493,0.41463414634146456,0.372287903445098
2001-11-13,9.24,-0.0600000000000005,-0.6451612903225823,1.5812777888439054,-0.597204808701458,-0.3795465696063557,0.35188047398248323,0.3861788617886182,0.3465109982779128
2001-11-14,9.06,-0.17999999999999972,-1.9480519480519431,1.51038218548792,-1.7917728989207824,-1.1289722689039754,0.3426069036579083,0.33739837398374045,0.3018984661458521
2001-11-15,8.62,-0.4400000000000013,-4.856512141280367,1.3370818217288436,-4.380003761062684,-2.8019252532995917,0.3199381761978361,0.23170731707317077,0.20230931562469198
2001-11-16,8.38,-0.23999999999999844,-2.7842227378190088,1.2425543505875303,-2.3890569440304357,-1.609939628011093,0.3075734157650696,0.31300813008130196,0.27326697968528785
2001-11-19,8.48,0.09999999999999964,1.193317422434359,1.281940796896411,0.9955526449243196,0.677950609284199,0.31272539927872234,0.4512195121951223,0.4094627050542276
2001-11-20,8.37,-0.11000000000000121,-1.2971698113207641,1.2386157059566416,-1.09494151295952,-0.7545833686641081,0.3070582174137042,0.36585365853658536,0.32418544784062436
2001-11-21,8.25,-0.11999999999999922,-1.4336917562723928,1.191351970385985,-1.1944888538111111,-0.8331111050154867,0.30087583719732097,0.36178861788617966,0.3195107734005601
2001-11-22,8.24,-0.009999999999999787,-0.12121212121212199,1.187413325755097,-0.09946810444339586,-0.07816980392954029,0.3003606388459557,0.406504065040651,0.3644516435683194
2001-11-23,8.15,-0.08999999999999986,-1.0922330097087318,1.151965524077104,-0.8958468312562845,-0.6367032496005651,0.2957238536836682,0.37398373983739897,0.3312027286789813
2001-11-26,8.17,0.019999999999999574,0.24539877300613355,1.15984281333888,0.19917391811143076,0.13270562459526306,0.29675425038639874,0.41869918699187025,0.3770048384210472
2001-11-27,8.18,0.009999999999999787,0.1223990208078396,1.163781457969768,0.0996265772598219,0.061955884578485644,0.297269448737764,0.41463414634146384,0.3727931800100912
2001-11-28,8.13,-0.049999999999998934,-0.6112469437652646,1.144088234815328,-0.4976574678498314,-0.36003895955929743,0.2946934569809377,0.39024390243902535,0.347672266007135
2001-11-29,8.33,0.1999999999999993,2.4600246002459913,1.2228611274330896,1.9910260534404258,1.4065634878132491,0.30499742400824315,0.49186991869918717,0.4528362716208335
