combination,K,regime,avg_weight,r_squared,10y_2y_spread,10y_treasury_const_maturity_rate,PCE_price_index,PPI_inflation,cpi,export_price_index,fed_reserve_discount_rate,fedfunds,import_price_index,industrial_production,m2_real_money_supply,nat_fin_condition_indx,retail_sales,tot_business_inventories,unemployment
2vars_inflation_monetary_policy,3,2,0.3462085608292473,0.1529990923038541,-0.0015920141577288,0.0026936470118657,0.155727116271044,-0.04834046651244,-0.1869066020251843,0.021949943943196,0.0169394855806393,-0.0142644037443771,-0.0029994599029141,0.0088588368163944,-0.017408724122485,-0.0102200606392903,0.0449202606030043,0.0318367293252811,0.0226777779986296
2vars_inflation_monetary_policy,4,0,0.2451075489289538,0.0996959715119218,-0.0029033144326181,-0.0042393042574611,0.0645053458759449,-0.0784890785918251,-0.0600886297354761,0.0426123438434079,0.0225974355252459,-0.0193738890743116,0.0004745387119862,0.0088180096304196,0.0104760309548207,-0.0066226845703178,0.0081858718008434,0.0050293443180943,0.0141438901581855
2vars_inflation_monetary_policy,4,1,0.2598249773710829,0.1574677860452523,-0.0027541332059251,0.0017532016414294,0.128196286741896,-0.0352062800318646,-0.1682333760491055,0.0186852385071054,0.0174975931257939,-0.0160948943327204,-0.0080642964920953,0.0056941547610481,-0.0226394091517369,-0.0108679938835679,0.0478100536088409,0.0374422875071499,0.0236075969792723
2vars_inflation_monetary_policy,4,2,0.2336373170736456,0.1308236689045645,-0.0057900333653773,0.0048633987103853,0.0862849811692139,-0.0571367117477231,-0.0816543106678456,0.0383448102664514,0.0218087713324962,-0.0229847955719283,-0.0090523486384068,0.0097339744027766,0.0044503892400543,-0.0076931265162424,0.0077640404167457,0.0086024494431764,0.0169747914028311
2vars_inflation_monetary_policy,4,3,0.2614301566263177,0.1261632205800038,-0.0006801254789336,0.0070347335009299,-0.1375113010242983,-0.0742219889733965,0.1705130855512851,0.0484260750444832,0.0342411205304468,-0.0295136254957018,-0.0061826632218494,0.0042119913060005,0.0228334826621338,-0.0073595884765978,-0.0233947078292392,0.0076603763664345,0.0125345920226743
2vars_inflation_monetary_policy,5,0,0.1492168319241917,0.1247205856195967,-0.0033454733438884,0.002712812180981,0.0337852664772432,-0.0622525851739497,-0.0267452824450884,0.0388948698737004,0.0236085775933117,-0.0212631968196853,-0.0068199260421019,0.0072781982164771,0.0051327282582978,-0.0080785906536555,0.0067931547897204,0.010626251850418,0.0164224881678934
2vars_inflation_monetary_policy,5,1,0.2204510527285719,0.1565326346469028,-0.0027546963762973,0.001703887400668,0.1108506556744855,-0.033832940347872,-0.1507234455179565,0.0185979620653484,0.0177992347713603,-0.0162758027601848,-0.0082403544624533,0.00556747690935,-0.0214043839463483,-0.0109952383402105,0.0453464447870846,0.0375528436055397,0.0233538534599319
2vars_inflation_monetary_policy,5,2,0.1880994886064189,0.1364570516229525,-0.0054828388526081,0.0042830505283279,0.0880783135011107,-0.0645537330533616,-0.0733944851454228,0.0395038359524768,0.0237386957832237,-0.023871866197211,-0.0045720461288137,0.0105527357106556,0.0122569375153252,-0.0076280968154285,-0.001098071026361,0.0014911575977804,0.0150759258585764
2vars_inflation_monetary_policy,5,3,0.2221993363337823,0.1263771975371017,-0.0006096390489165,0.0068763363093,-0.1407666053661183,-0.073516430008661,0.1738218329559252,0.0482997245881218,0.0342461139399519,-0.0293498531326711,-0.0064831999738167,0.0040684447079121,0.0228132722724128,-0.0074240734438736,-0.0237838917122681,0.007788122254018,0.0125056952428541
2vars_inflation_monetary_policy,5,4,0.220033290407035,0.1011045650408288,-0.0037062975357783,-0.0033398684972839,0.0959325131428122,-0.0742963959360285,-0.1010866951995105,0.042933080850103,0.021172580016084,-0.0200329905556187,-0.0042980175131082,0.008035912674191,0.0003803517396931,-0.0064989790029796,0.0213741052532676,0.0110309220644521,0.0163708505889531
2vars_inflation_monetary_policy,6,0,0.1844845375446033,0.1064119462995691,-0.0054755562543897,-0.0028246595274211,0.0825879954773175,-0.0568832403944275,-0.0852953640454332,0.0383421796593531,0.0177243311342591,-0.0169722612273148,-0.0102073651434767,0.0074128401440987,-0.0014006858696122,-0.0076179855251244,0.0157330137607624,0.0093492742971322,0.016577271142659
2vars_inflation_monetary_policy,6,1,0.1426564083602825,0.1275469080856499,-0.0042608244706059,0.0030983692827711,0.0245037303602648,-0.0720410179558389,-0.0179891850919328,0.0442299685064263,0.0261842987352511,-0.0263038247355999,-0.0059507661820069,0.0071855227630747,0.004757646319275,-0.007756480502557,0.0090671269967366,0.0117065510464243,0.016390862639328
2vars_inflation_monetary_policy,6,2,0.1311846062988538,0.1257484936607715,-0.0035481586440717,0.0028398911907365,0.027414514280107,-0.0632466302366662,-0.0201364640322824,0.0396881413511652,0.0243080478428991,-0.022309799477841,-0.0068685977460465,0.0072779240223967,0.0056390127794285,-0.0080970323785584,0.0059838025559471,0.010833719288046,0.0164223506972353
2vars_inflation_monetary_policy,6,3,0.1448261561587438,0.1934193055400231,-0.0060257347137838,0.0031194689566813,0.0921072829870808,-0.0474218627048035,-0.1195501304069069,0.0353424187035228,0.0217493716612633,-0.0228870961745557,-0.0193194064849758,0.0069605182347404,-0.0212761393397814,-0.0101812064836045,0.039130684174398,0.036159770417475,0.02581076457028
2vars_inflation_monetary_policy,6,4,0.20360826609443,0.1113656459863748,-0.0020670005043644,0.0029211189857803,0.1106700256219153,-0.0562208854453464,-0.1167789494734166,0.0291033528135524,0.0225210795350254,-0.0202648941247822,0.0002993557298373,0.0110685309000937,0.0084017226272454,-0.0070440490404944,0.0093463760383052,0.0132115743388569,0.0161315572473554
2vars_inflation_monetary_policy,6,5,0.1932400255430864,0.1165314609990441,-0.0001506911318904,0.0068077256314862,-0.144947497870261,-0.0812160314814237,0.1830323983893634,0.0496382681847523,0.0335178412889271,-0.0287174269375961,-0.0036768124292509,0.0021092196188947,0.0181316796295978,-0.0081902922174184,-0.0158153793847919,0.0048318969864398,0.01174904856068
2vars_market_volatility_monetary_policy,2,0,0.4718400813899806,0.1556698851615654,-0.0016639741655325,0.0076316584304208,-0.0736641700369213,-0.0583602638201509,0.0930306404743452,0.0457142766522262,0.0321678970027455,-0.0283735943175417,-0.0180274413208441,0.0039611326885603,0.0059332769275319,-0.0102494888006448,-0.0051208601050625,0.0167647676156994,0.0175388250559482
2vars_market_volatility_monetary_policy,2,1,0.5281599186100194,0.1056833959526464,-0.007244083696085,-0.0017319621627651,0.1028697556517259,-0.0622767204410089,-0.125121625377655,0.0365437647579227,0.0176392631610003,-0.0207132859858493,-0.0008909720908301,0.0084344580724778,-0.0023449757726585,-0.0059576806765487,0.0255018840169163,0.0175128274868455,0.0168584966499206
2vars_market_volatility_monetary_policy,3,0,0.317530211639067,0.1521976298109287,-0.0010970957287936,0.0004479924637833,0.1316014670176956,-0.0352679529449141,-0.1705291229552273,0.0174111983347732,0.0154162190861279,-0.0117983666127499,-0.0065403359688579,0.0054647081246509,-0.0221889399307639,-0.0107927171194585,0.0476718110646011,0.0366469288068539,0.0228281552781859
2vars_market_volatility_monetary_policy,3,1,0.3162176724387766,0.1276931786668004,-0.0007217390103377,0.0070139901864348,-0.1399931947223337,-0.0737118347874401,0.1732266370575079,0.0486566176387166,0.0346317844754709,-0.0299020256430204,-0.0066654269338348,0.0041661345853405,0.0231865386690858,-0.0074011918927153,-0.0243438359906937,0.0077460524056562,0.0125220661938125
2vars_market_volatility_monetary_policy,3,2,0.3662521159221563,0.1141486146251022,-0.0064445010170326,-0.0006315230732569,0.1080300402398196,-0.0741427898551615,-0.1057152194535853,0.0455913874363591,0.0239125698512424,-0.0253815010631557,-0.0047316724337263,0.0114866974410426,0.0101045017412193,-0.0065498699039046,0.0081214423036246,0.0034214123046195,0.0154709426609462
2vars_market_volatility_monetary_policy,4,0,0.2398167841870098,0.1194557760577135,-0.0064097977483731,0.0006722051794454,0.1496575537169236,-0.068855933511505,-0.1558019051828263,0.0444029052041731,0.0262836082089072,-0.0280797351572007,-0.0094023880776738,0.010937193023202,0.0016625050381576,-0.0064776449460244,0.0192603320974983,0.009628354337541,0.0178469930389286
2vars_market_volatility_monetary_policy,4,1,0.2611112760221914,0.1275344012284818,-0.0007154923472507,0.0069386520782965,-0.141634105236884,-0.073665483787578,0.1748496547825012,0.0485792383310058,0.0345477369090126,-0.0298299941251258,-0.0066499374728211,0.0041497302948939,0.0230929246789619,-0.0074138086376904,-0.0242965170320081,0.0077955625458985,0.0125139521833891
2vars_market_volatility_monetary_policy,4,2,0.2397630283838498,0.1184687025867142,-0.0035271084260509,-0.0001446051755783,0.0075232143342536,-0.0660166608821332,0.010592695183725,0.0396084946025991,0.0198771402793983,-0.0162849177211319,-0.0032535248198277,0.0064309235762761,0.0100144464221237,-0.0082950938444506,-0.0014230494053745,0.0026949828995958,0.0139794398811564
2vars_market_volatility_monetary_policy,4,3,0.2593089114069489,0.1537243808163317,-0.0024742622369079,0.0009100043172034,0.125507358628087,-0.0331780148121426,-0.1676938730172861,0.0170347129200873,0.0162598391798901,-0.0144771115972463,-0.0070974949427265,0.0058587971031353,-0.0226591428120481,-0.0108097346804044,0.0487424843899081,0.0368478083245082,0.0231720285110738
2vars_market_volatility_monetary_policy,5,0,0.1491357326542479,0.1255191724852609,-0.0034967983700137,0.0028386942896612,0.031695314579269,-0.0627950977752709,-0.0241630086807645,0.039359435972263,0.0239813763459021,-0.0218687514922838,-0.0068507593502573,0.0072614453380389,0.0054263010074252,-0.0081060893276545,0.0063924670561132,0.0103432699791223,0.0163741206088512
2vars_market_volatility_monetary_policy,5,1,0.2041775029059638,0.1154616460360909,-0.0061433451131619,0.0003731551708053,0.1192291152435865,-0.0693098072701085,-0.1243660021087397,0.0449477849424252,0.026691865636665,-0.0283010875153774,-0.0092156743585845,0.0103733736926439,0.0026253890552575,-0.0066262460516907,0.0170926166551079,0.0099748630323526,0.0174414723303223
2vars_market_volatility_monetary_policy,5,2,0.2221217149354089,0.1276876313739644,-0.0007681852110578,0.0070419381451688,-0.1420772416427755,-0.0739137353010218,0.1753707711287661,0.0487922469071955,0.0346758152196074,-0.0300554114468678,-0.0066871222822253,0.0041257791174504,0.0231048950565236,-0.0074194706098524,-0.0243170990825207,0.0078281295707637,0.0125215461986943
2vars_market_volatility_monetary_policy,5,3,0.2032096553956654,0.1190754183787454,-0.0034493612388898,5.635645533569622e-05,0.0037535046997333,-0.0671554125659219,0.0148642396344922,0.0404466424193132,0.0205946266351014,-0.0168479602506988,-0.0031801063129968,0.0064673625681839,0.0105494458123852,-0.0082771081637583,-0.0020076870738197,0.0027092385099251,0.0139623513434037
2vars_market_volatility_monetary_policy,5,4,0.2213553941087137,0.1560894780107532,-0.0027518640476522,0.0010978525679823,0.1538177853885397,-0.0335379246028267,-0.1964251085259974,0.0162097163083522,0.0155239686825463,-0.014253960769183,-0.0067704269440354,0.006110574961891,-0.024277917815791,-0.0106672747868497,0.0519255218284918,0.0361515690553592,0.0234382771415569
2vars_market_volatility_monetary_policy,6,0,0.1930352183923269,0.1581043192546378,-0.003052218003126,0.0013235568750382,0.1737411235181311,-0.0338504421873836,-0.2164726816596632,0.0157480464399352,0.0152040045952828,-0.0144591385780818,-0.006633516479444,0.0062478475247986,-0.0254336764452348,-0.0105781777279026,0.0541218767000311,0.0355837862496685,0.0236443649469157
2vars_market_volatility_monetary_policy,6,1,0.1699034022990725,0.1140002411762298,-0.0047882865658104,0.0007218872215979,0.0863273204096512,-0.0766358009915112,-0.0823212737558866,0.0472830178699438,0.0286499003555251,-0.0285879887731403,-0.0057306849401382,0.0115644386400232,0.01141264395921,-0.0066986655290379,0.0056101092281922,0.0061797386653301,0.0156452195991413
2vars_market_volatility_monetary_policy,6,2,0.1372568506922867,0.1231936528614189,-0.0050689740006682,0.0027687072165735,0.0380704613108764,-0.0567250952767698,-0.0401277736570166,0.0375711989129726,0.0221005491351009,-0.0222536595490076,-0.0097161771571792,0.0056848109307562,-0.0032181599687337,-0.0081078758418358,0.0174899147414407,0.0152168513373321,0.0180806311993267
2vars_market_volatility_monetary_policy,6,3,0.1766081958109875,0.1190661134779752,-0.0033390716566462,7.365789609397199e-05,0.0013872596796051,-0.0674651034158317,0.0175479699008454,0.0406685285288235,0.0209557438912382,-0.01702443974565,-0.0031019365511257,0.0064615464605822,0.0109317840548333,-0.0082670449731033,-0.0024630219776221,0.0026293457047217,0.0139144974595228
2vars_market_volatility_monetary_policy,6,4,0.1298352057722564,0.125430494780563,-0.0034831253847925,0.0028265414799179,0.0295236923945899,-0.0628529876823278,-0.0219197657281667,0.0394993219320975,0.0241292487458281,-0.0220210836340064,-0.0068940849549591,0.0071674277388461,0.0054578365547902,-0.0081105612228703,0.0062938008902251,0.0103602812700811,0.0163428192242245
2vars_market_volatility_monetary_policy,6,5,0.1933611270330699,0.1277049678908258,-0.0007470328392398,0.0070219172822111,-0.1438382123354402,-0.0739824915585279,0.1771401625504025,0.0488827911355372,0.0348017597612417,-0.0301806303206729,-0.0067075658674349,0.004046375236733,0.0231130184988718,-0.0074256914051879,-0.0243660098834102,0.00790193600238,0.0125033376303459
2x2_growth_inflation,4,0,1.0,0.1959275735366088,-0.0083288417363431,0.0162950784685158,-0.4810195692496442,-0.061403986393628,0.563337893815293,0.0541238906807109,0.0298951456351851,-0.0285937214497057,-0.004379183847245,0.0049766333371434,0.0544788465651139,-0.0182043294181473,-0.0791362574114091,-0.026462400703414,0.0092157366539574
2x2_growth_inflation,4,1,1.0,0.151750630497962,-0.0011832059577591,-0.0081514628327907,0.1498834935990351,-0.1270593357207262,-0.1165257196838467,0.0720517938200771,0.0290568985696007,-0.0167511855782318,0.0082077712294765,0.0208336463410165,0.0557098125837585,0.0004719521732008,7.653279983818756e-05,-0.0513326856774971,0.0072300244417879
2x2_growth_inflation,4,2,1.0,0.2371438835192336,0.0022057034395605,-0.0136625661413089,0.131525400063088,0.042348541977352,-0.0494709920041564,0.0001836371409387,-0.0094323439402671,0.0173185931037627,-0.0175399610676938,-0.0188952953618496,-0.0203078074596925,-0.0171379255236709,-0.0136875815408754,-0.0607017326721874,-0.0179803136896064
2x2_growth_inflation,4,3,1.0,0.2921734517340673,-0.006850077298532,0.0233499963028059,0.6039627226137887,-0.2366908100240491,-0.4314185245556746,0.0657264827624902,0.029369241185082,-0.0390689052196816,0.0246766519653927,0.0031459251586692,-0.0884888167823804,-0.0106914908434783,0.0513149049841823,0.0186711918716177,0.0333258745342363
all_4vars,2,0,0.4045470287354903,0.1422267542299338,-0.0013048207320208,0.0106585791937326,-0.1566790817005018,-0.074880310916549,0.1621713014924824,0.0517227531296045,0.0374190390027639,-0.0352412203793894,-0.0105841541905159,0.0041974884760536,0.0076245847356806,-0.007802727990038,0.0042951586029073,0.0241226893184215,0.0189049239932575
all_4vars,2,1,0.5954529712645098,0.1200026129162171,-0.0053035312867134,-0.0026170772624945,0.1425128096629128,-0.0591907290874771,-0.1492909511934645,0.0321821548639785,0.0163573743485584,-0.0166664307154167,-0.0001043219315587,0.011915949238034,0.0068999056895972,-0.0089026296240216,0.0094081914256573,0.0083640061172341,0.0146350682363705
all_4vars,3,0,0.3669110201081538,0.1016477742944014,-0.002479298501761,-0.0006919623362287,0.0927680799720757,-0.0731820733146556,-0.0621557839869692,0.0326466523026386,0.0166632492622334,-0.0131624340174146,0.0044862704230157,0.0087223975350889,0.013351487488657,-0.0087659695228419,-0.0058275442570842,-0.0036952167328995,0.0118683656372365
all_4vars,3,1,0.3150375469147606,0.1490992656368005,-0.0076282110213646,0.0008207919192499,0.1240152318035361,-0.0348420125660365,-0.1950869321597785,0.0353646666240595,0.0230149192137742,-0.0271371872033688,-0.01935192358812,0.0087990225500776,-0.0274068456555219,-0.0083674603890342,0.0641494944500719,0.04130223050243,0.0268157292350981
all_4vars,3,2,0.3180514329770855,0.1364593663667939,-0.0008794580096848,0.0066201229401452,-0.1471613655353392,-0.0704769946809828,0.1825863975327529,0.0473006348107015,0.0322353875673901,-0.0270236371808971,-0.0075940154607427,0.0037276775895158,0.0217333035836467,-0.0082824310766847,-0.0247577531319249,0.0068315448155886,0.0125991421636062
all_4vars,4,0,0.197438716676278,0.1772540306155295,-0.0046379854862856,0.0020096242299515,0.1403503149381732,-0.0330460343846163,-0.1918422942784601,0.0206983971191846,0.0119095813419993,-0.0125680682865239,-0.0116164710222233,0.0062281994964871,-0.0339763953986515,-0.0103301412702043,0.0661483676052603,0.0388141025437568,0.0263353321131424
all_4vars,4,1,0.2446099339784785,0.1072029904036366,-0.0011734453641012,0.0019265123867155,0.0719623025106011,-0.0598448901510313,-0.0579146578582218,0.03404617863065,0.0259097673428575,-0.0208554041034518,-0.0034652940182188,0.0080587441332742,0.0143403504204441,-0.0083324092489747,-0.0056905804034567,0.0070663830988778,0.0143421305827491
all_4vars,4,2,0.2972291236366364,0.1117766569836226,-0.0062357641164888,-0.0008149155979362,0.0591513657095361,-0.0765012265896164,-0.0555815796585853,0.0472918415338994,0.0256788533048962,-0.0270607349939711,-0.003961007868319,0.0104956907280303,0.0115078370140977,-0.0067203336917631,0.0056425977368075,0.0039243454480025,0.0149017047403218
all_4vars,4,3,0.260722225708607,0.1278523042144564,-0.000664645566385,0.0069679489011386,-0.1439767965358781,-0.0741175940036349,0.1770796468939709,0.048895388799024,0.0352040697529913,-0.030455340907478,-0.0066262116479543,0.0040147275351826,0.0232623141334007,-0.0073966361611739,-0.0244936623332349,0.0081679593100462,0.0124967479124144
all_4vars,5,0,0.2087834945652726,0.1078372460053904,-0.0011482446291684,0.0017613230999296,0.0691279413423832,-0.0596707650671492,-0.0555347680117406,0.0347360662174326,0.0276715773388419,-0.0224550421124153,-0.0037511564910479,0.0078865797434142,0.0154426315650978,-0.0081391441542279,-0.0070928445482547,0.0072955150334686,0.0142364583638569
all_4vars,5,1,0.2178641370182833,0.1074874517743422,-0.0001807891338605,0.0069274029039146,-0.1189759324907104,-0.0764153831173744,0.1478523049155878,0.0492475759248953,0.0318865688686234,-0.0279112636303422,-0.0062706571048745,0.0022312187035727,0.0131705114558717,-0.0075638875810392,-0.0068847940186909,0.0072323255049625,0.0123717145202338
all_4vars,5,2,0.1702295393270421,0.1681475972367548,-0.0061156853899957,0.0014651454261313,0.1458700585057486,-0.0363591491852917,-0.1844628508074796,0.0224683911364566,0.0125211031518963,-0.0145495357388221,-0.0116428133931236,0.0059871169614798,-0.029766589842209,-0.0092439929065085,0.0581419155410028,0.0299041531300641,0.0250984070659641
all_4vars,5,3,0.2533281975641453,0.1110904884053949,-0.006211576224437,-0.0008990577545047,0.0617634350186007,-0.0762817639408785,-0.058089332235783,0.0469378629797858,0.0253061086933167,-0.0267126958029583,-0.0036593875050995,0.0104578694853762,0.0114523063306648,-0.0065727043868964,0.0058662257302525,0.0034700272834126,0.0147704063165266
all_4vars,5,4,0.1497946315252565,0.1555960804539439,-0.0038837964288806,0.0039792605971272,0.0002055592625432,-0.058787324709377,0.0038002014828528,0.0386223472004386,0.0262904472321124,-0.023669732856363,-0.0093384054419768,0.008762527919537,0.009040961636189,-0.0082765728504634,-0.0034115811798551,0.0191636142260653,0.0187224953216969
all_4vars,6,0,0.1919177908355518,0.1494161765827261,-0.0032018986005083,0.0014431247418462,0.1823850309773247,-0.0341658800219276,-0.2265073628402126,0.0160551431294775,0.0155809977132794,-0.0152159132733026,-0.0069107706354913,0.0065447056696008,-0.0257226406154386,-0.0102830686323851,0.0551009642149295,0.0360761376741714,0.0238207165252486
all_4vars,6,1,0.1933397407118295,0.1173917429986219,-0.0005075845879817,0.0053975160974273,-0.114017282751859,-0.0766081789430824,0.1533607811219514,0.0474840221696511,0.0303770217505093,-0.0257330038978386,-0.0041152375428491,0.0020576567543906,0.0172899482500732,-0.007954464773625,-0.0143883924793569,-0.0004032907716919,0.0107625533229756
all_4vars,6,2,0.1297562195699542,0.1253492035607807,-0.0034802630130348,0.0028325676474058,0.0275308743490248,-0.0627853567377711,-0.0200379860409589,0.0394727676356006,0.0240975707102698,-0.021970616665531,-0.0068876965842933,0.0071933289875553,0.0055259565139039,-0.0081235767036952,0.0061589313952909,0.0104844890156024,0.0163499117862319
all_4vars,6,3,0.1777473121941343,0.1136125460466646,-0.0059653640030028,0.0002103263780989,0.0930265701692825,-0.0704182279859134,-0.0973833869235098,0.0458391231929264,0.0270596736880808,-0.0285860419338109,-0.0089874552159691,0.0097349481382942,0.0029739726301779,-0.0067356584761917,0.0159713658430937,0.0104609208833737,0.0171490302748485
all_4vars,6,4,0.1303815704520388,0.1561763317315802,-0.0039689800611319,0.0040405499770017,0.0001555012500138,-0.0589445517311183,0.0037481936929367,0.0384604631770536,0.0259028911525276,-0.0234362991340925,-0.0091943341292156,0.0088292573537078,0.0087846134191062,-0.0083982992165419,-0.0030921621583036,0.0193141534489551,0.0187713411975911
all_4vars,6,5,0.1768573662364911,0.1187772156165637,-0.00324155421751,4.9376737178037725e-05,-0.0008285388839758,-0.0673933573833409,0.0197188142181677,0.0405490703490317,0.0208537266857809,-0.0167645828347204,-0.0030784536700187,0.0063440221126189,0.0107237396682408,-0.008280971021622,-0.0022869849242499,0.0029020546328659,0.0139438087380364
