date,value,first_diff,pct_change_mom,pct_change_yoy,zscore_value,zscore_first_diff,minmax_value,minmax_first_diff,minmax_pct_change_mom
1997-11-25,5.3,0.009999999999999787,0.1890359168241984,-0.18832391713746732,1.09948461668865,0.22500322252296245,0.6416464891041163,0.5222929936305731,0.0
1997-11-26,5.26,-0.040000000000000036,-0.7547169811320753,-0.941619585687381,1.08197788770197,-0.8533825886609795,0.6368038740920097,0.49044585987261147,0.0
1997-11-28,5.22,-0.040000000000000036,-0.760456273764254,-1.8796992481203145,1.0644711587152897,-0.8533825886609795,0.6319612590799031,0.49044585987261147,0.0
1997-12-01,5.27,0.04999999999999982,0.9578544061302541,-0.5660377358490565,1.0863545699486397,1.0877118714701197,0.6380145278450363,0.5477707006369426,0.0
1997-12-02,5.26,-0.009999999999999787,-0.1897533206831059,-0.1897533206831059,1.08197788770197,-0.20635110195060666,0.6368038740920097,0.5095541401273886,0.0
1997-12-03,5.26,0.0,0.0,-0.1897533206831059,1.08197788770197,0.009326060286177888,0.6368038740920097,0.5159235668789809,0.0
1997-12-04,5.27,0.009999999999999787,0.1901140684410496,-0.7532956685499026,1.0863545699486397,0.22500322252296245,0.6380145278450363,0.5222929936305731,0.0
1997-12-05,5.3,0.03000000000000025,0.569259962049351,-0.18832391713746732,1.09948461668865,0.6563575469965507,0.6416464891041163,0.5350318471337582,0.0
1997-12-08,5.29,-0.009999999999999787,-0.18867924528301883,0.18939393939394478,1.09510793444198,-0.20635110195060666,0.6404358353510896,0.5095541401273886,0.0
1997-12-09,5.27,-0.020000000000000462,-0.3780718336483968,-0.18939393939395588,1.0863545699486397,-0.4220282641874104,0.6380145278450363,0.5031847133757958,0.0
1997-12-10,5.21,-0.05999999999999961,-1.1385199240986688,-0.7619047619047636,1.0600944764686198,-1.2847369131345487,0.6307506053268765,0.47770700636942703,0.0
1997-12-11,5.2,-0.009999999999999787,-0.19193857965450478,-1.7013232514177634,1.0557177942219498,-0.20635110195060666,0.6295399515738499,0.5095541401273886,0.0
1997-12-12,5.18,-0.020000000000000462,-0.38461538461539435,-2.264150943396226,1.0469644297286096,-0.4220282641874104,0.6271186440677966,0.5031847133757958,0.0
1997-12-15,5.23,0.05000000000000071,0.9652509652509744,-0.5703422053231821,1.06884784096196,1.087711871470139,0.6331719128329298,0.5477707006369431,0.0
1997-12-16,5.23,0.0,0.0,0.19157088122607746,1.06884784096196,0.009326060286177888,0.6331719128329298,0.5159235668789809,0.0
1997-12-17,5.25,0.019999999999999574,0.3824091778202643,-0.3795066413662118,1.0776012054553,0.44068038475974697,0.635593220338983,0.5286624203821654,0.0
1997-12-18,5.24,-0.009999999999999787,-0.19047619047618536,-0.3802281368821214,1.07322452320863,-0.20635110195060666,0.6343825665859565,0.5095541401273886,0.0
1997-12-19,5.33,0.08999999999999986,1.717557251908386,1.3307984790874583,1.1126146634286602,1.9504205204172773,0.6452784503631962,0.5732484076433121,0.0
1997-12-22,5.46,0.1299999999999999,2.4390243902439046,3.6053130929791344,1.1695115326353707,2.8131291693644345,0.6610169491525424,0.5987261146496815,0.0
1997-12-23,5.46,0.0,0.0,3.018867924528301,1.1695115326353707,0.009326060286177888,0.6610169491525424,0.5159235668789809,0.0
1997-12-24,5.38,-0.08000000000000007,-1.465201465201471,1.7013232514177634,1.1344980746620104,-1.7160912376081368,0.6513317191283293,0.464968152866242,0.0
1997-12-26,5.35,-0.03000000000000025,-0.5576208178438735,1.5180265654648917,1.1213680279220002,-0.637705426424195,0.6476997578692494,0.49681528662420366,0.0
1997-12-29,5.45,0.10000000000000053,1.869158878504673,4.606525911708248,1.1651348503887007,2.166097682654081,0.6598062953995157,0.5796178343949048,0.0
1997-12-30,5.45,0.0,0.0,4.807692307692313,1.1651348503887007,0.009326060286177888,0.6598062953995157,0.5159235668789809,0.0
1997-12-31,5.36,-0.08999999999999986,-1.6513761467889854,3.47490347490349,1.1257447101686704,-1.9317683998449213,0.6489104116222761,0.4585987261146498,0.0
1998-01-02,5.32,-0.040000000000000036,-0.7462686567164201,1.7208413001912115,1.1082379811819902,-0.8533825886609795,0.6440677966101696,0.49044585987261147,0.0
1998-01-05,5.23,-0.08999999999999986,-1.6917293233082664,0.0,1.06884784096196,-1.9317683998449213,0.6331719128329298,0.4585987261146498,0.0
1998-01-06,5.22,-0.010000000000000675,-0.19120458891014325,-0.5714285714285783,1.0644711587152897,-0.20635110195062584,0.6319612590799031,0.5095541401273881,0.0
1998-01-07,5.23,0.010000000000000675,0.19157088122607746,-0.1908396946564861,1.06884784096196,0.2250032225229816,0.6331719128329298,0.5222929936305737,0.0
