date,value,first_diff,pct_change_mom,zscore_value,zscore_first_diff,minmax_value,minmax_first_diff,minmax_pct_change_mom
1998-07-31,0.01,0.0,0.0,-0.9146834335188908,0.0002274031030091,0.4548872180451127,0.4859813084112148,
1998-08-31,0.14,-0.0199999999999999,-12.49999999999999,-0.7732143673484008,-0.4322932988203817,0.4793233082706767,0.4672897196261681,
1998-09-30,0.14,0.02,16.666666666666675,-0.7732143673484008,0.4327481050264006,0.4793233082706767,0.5046728971962616,
1998-10-31,0.52,-0.02,-3.703703703703709,-0.3596894046961991,-0.4322932988203823,0.5507518796992481,0.4672897196261681,
1998-11-30,0.2,0.01,5.263157894736836,-0.70792095219279,0.2164877540647048,0.4906015037593985,0.4953271028037382,
1998-12-31,0.11,0.02,22.222222222222232,-0.8058610749262062,0.4327481050264003,0.4736842105263157,0.5046728971962616,
1999-01-31,0.08,-0.0099999999999999,-11.111111111111104,-0.8385077825040116,-0.2160329478586863,0.4680451127819549,0.4766355140186915,
1999-02-28,0.16,-0.01,-5.882352941176472,-0.7514498956298639,-0.2160329478586866,0.4830827067669173,0.4766355140186915,
1999-03-31,0.26,0.02,8.333333333333348,-0.6426275370371792,0.4327481050264006,0.5018796992481203,0.5046728971962616,
1999-04-30,0.28,0.01,3.703703703703698,-0.6208630653186422,0.2164877540647048,0.505639097744361,0.4953271028037382,
1999-05-31,0.22,0.03,15.789473684210533,-0.686156480474253,0.6490084559880958,0.4943609022556391,0.514018691588785,
1999-06-30,0.28,0.03,12.00000000000001,-0.6208630653186422,0.6490084559880964,0.505639097744361,0.514018691588785,
1999-07-31,0.29,0.0299999999999999,11.53846153846152,-0.6099808294593738,0.6490084559880952,0.5075187969924813,0.514018691588785,
1999-08-31,0.25,0.03,13.636363636363647,-0.6535097728964476,0.6490084559880958,0.5,0.514018691588785,
1999-09-30,0.27,-0.0199999999999999,-6.896551724137923,-0.6317453011779107,-0.4322932988203811,0.5037593984962406,0.4672897196261681,
1999-10-31,0.23,-0.0199999999999999,-7.9999999999999964,-0.6752742446149846,-0.4322932988203817,0.4962406015037593,0.4672897196261681,
1999-11-30,0.17,0.0,0.0,-0.7405676597705954,0.0002274031030091,0.4849624060150376,0.4859813084112148,
1999-12-31,0.21,0.0099999999999999,4.999999999999982,-0.6970387163335215,0.2164877540647042,0.4924812030075188,0.4953271028037382,
2000-01-31,0.07,-0.0099999999999999,-12.49999999999999,-0.84939001836328,-0.2160329478586863,0.4661654135338345,0.4766355140186915,
2000-02-29,-0.11,-0.0099999999999999,9.999999999999986,-1.0452702638301123,-0.2160329478586863,0.4323308270676692,0.4766355140186915,
2000-03-31,-0.47,-0.0099999999999999,2.1739130434782483,-1.437030754763777,-0.2160329478586854,0.3646616541353383,0.4766355140186915,
2000-04-30,-0.45,-0.0499999999999999,12.5,-1.41526628304524,-1.0810743517054684,0.368421052631579,0.439252336448598,
2000-05-31,-0.4,-0.04,11.111111111111116,-1.3608551037488978,-0.8648140007437738,0.3778195488721805,0.4485981308411213,
2000-06-30,-0.35,-0.0199999999999999,6.060606060606055,-1.3064439244525554,-0.4322932988203811,0.3872180451127819,0.4672897196261681,
2000-07-31,-0.26,0.0,0.0,-1.2085038017191394,0.0002274031030091,0.4041353383458647,0.4859813084112148,
2000-08-31,-0.45,-0.02,4.651162790697683,-1.41526628304524,-0.4322932988203823,0.368421052631579,0.4672897196261681,
2000-09-30,-0.18,0.02,-10.000000000000009,-1.1214459148449916,0.4327481050264006,0.419172932330827,0.5046728971962616,
2000-10-31,-0.17,0.06,-26.086956521739125,-1.110563678985723,1.2977895088731823,0.4210526315789474,0.5420560747663551,
2000-11-30,-0.13,0.01,-7.142857142857151,-1.0670347355486494,0.2164877540647048,0.4285714285714286,0.4953271028037382,
2000-12-31,0.01,0.06,-120.0,-0.9146834335188908,1.2977895088731826,0.4548872180451127,0.5420560747663551,
2001-01-31,0.57,0.0299999999999999,5.555555555555536,-0.3052782253998569,0.649008455988094,0.5601503759398496,0.5140186915887849,
2001-02-28,0.51,-0.01,-1.9230769230769271,-0.3705716405554676,-0.2160329478586866,0.5488721804511277,0.4766355140186915,
2001-03-31,0.75,0.04,5.633802816901423,-0.1093979799330245,0.8652688069497921,0.5939849624060151,0.5233644859813084,
2001-04-30,1.05,-0.01,-0.943396226415094,0.2170690958450294,-0.2160329478586866,0.650375939849624,0.4766355140186915,
2001-05-31,1.21,0.01,0.8333333333333304,0.3911848695933247,0.2164877540647048,0.6804511278195489,0.4953271028037382,
2001-06-30,1.17,0.04,3.539823008849563,0.3476559261562508,0.8652688069497921,0.6729323308270676,0.5233644859813084,
2001-07-31,1.28,0.03,2.400000000000002,0.467360520608204,0.6490084559880964,0.693609022556391,0.514018691588785,
2001-08-31,1.21,0.03,2.5423728813559254,0.3911848695933247,0.6490084559880964,0.6804511278195489,0.514018691588785,
2001-09-30,1.74,-0.06,-3.3333333333333326,0.9679433701345532,-1.297334702667165,0.7800751879699248,0.4299065420560746,
2001-10-31,1.86,-0.0999999999999998,-5.102040816326525,1.098530200445775,-2.1623761065139435,0.8026315789473685,0.3925233644859813,
2001-11-30,1.94,0.02,1.041666666666674,1.1855880873199225,0.4327481050264006,0.8176691729323308,0.5046728971962616,
2001-12-31,2.0,0.01,0.5025125628140614,1.250881502475533,0.2164877540647048,0.8289473684210527,0.4953271028037382,
2002-01-31,1.91,-0.05,-2.5510204081632626,1.152941379742117,-1.0810743517054695,0.8120300751879699,0.4392523364485979,
2002-02-28,1.82,0.07,4.0000000000000036,1.055001257008701,1.5140498598348793,0.7951127819548872,0.5514018691588785,
2002-03-31,1.7,0.01,0.591715976331364,0.9244144266974794,0.2164877540647048,0.7725563909774437,0.4953271028037382,
2002-04-30,1.87,0.0,0.0,1.1094124363050435,0.0002274031030091,0.8045112781954887,0.4859813084112148,
2002-05-31,1.86,-0.0299999999999998,-1.5873015873015817,1.098530200445775,-0.6485536497820732,0.8026315789473685,0.4579439252336449,
2002-06-30,1.96,-0.03,-1.5075376884422176,1.2073525590384595,-0.648553649782078,0.8214285714285714,0.4579439252336447,
2002-07-31,2.28,0.0699999999999998,3.1674208144796268,1.5555841065350502,1.5140498598348746,0.8815789473684209,0.5514018691588782,
2002-08-31,2.0,-0.02,-0.990099009900991,1.250881502475533,-0.4322932988203823,0.8289473684210527,0.4672897196261681,
2002-09-30,1.91,0.0399999999999998,2.1390374331550666,1.152941379742117,0.8652688069497874,0.8120300751879699,0.5233644859813081,
2002-10-31,2.25,0.0,0.0,1.522937398957245,0.0002274031030091,0.8759398496240601,0.4859813084112148,
2002-11-30,2.14,0.0100000000000002,0.4694835680751241,1.403232804505292,0.2164877540647097,0.855263157894737,0.4953271028037384,
2002-12-31,2.22,0.0100000000000002,0.452488687782826,1.4902906913794398,0.2164877540647097,0.8703007518796994,0.4953271028037384,
2003-01-31,2.28,-0.02,-0.8695652173913104,1.5555841065350502,-0.4322932988203823,0.8815789473684209,0.4672897196261681,
2003-02-28,2.18,0.0,0.0,1.4467617479423658,0.0002274031030091,0.862781954887218,0.4859813084112148,
2003-03-31,2.32,-0.04,-1.6949152542372947,1.599113049972124,-0.8648140007437738,0.8890977443609023,0.4485981308411213,
2003-04-30,2.38,0.04,1.709401709401703,1.6644064651277348,0.8652688069497921,0.900375939849624,0.5233644859813084,
2003-05-31,2.04,0.0,0.0,1.2944104459126071,0.0002274031030091,0.8364661654135338,0.4859813084112148,
2003-06-30,2.22,0.02,0.9090909090909038,1.4902906913794398,0.4327481050264006,0.8703007518796994,0.5046728971962616,
2003-07-31,2.69,-0.0100000000000002,-0.3703703703703764,2.0017557767650573,-0.2160329478586914,0.9586466165413532,0.4766355140186912,
2003-08-31,2.5,0.0099999999999997,0.401606425702794,1.7949932954389565,0.2164877540647,0.9229323308270676,0.495327102803738,
2003-09-30,2.46,-0.02,-0.8064516129032251,1.7514643520018829,-0.4322932988203823,0.9154135338345863,0.4672897196261681,
2003-10-31,2.48,-0.02,-0.8000000000000007,1.7732288237204197,-0.4322932988203823,0.9191729323308272,0.4672897196261681,
2003-11-30,2.28,0.0,0.0,1.5555841065350502,0.0002274031030091,0.8815789473684209,0.4859813084112148,
2003-12-31,2.43,0.0,0.0,1.7188176444240777,0.0002274031030091,0.9097744360902256,0.4859813084112148,
2004-01-31,2.32,-0.02,-0.8547008547008517,1.599113049972124,-0.4322932988203823,0.8890977443609023,0.4672897196261681,
2004-02-29,2.33,-0.0299999999999998,-1.2711864406779627,1.6099952858313928,-0.6485536497820732,0.8909774436090225,0.4579439252336449,
2004-03-31,2.26,-0.02,-0.8771929824561431,1.5338196348165132,-0.4322932988203823,0.8778195488721804,0.4672897196261681,
2004-04-30,2.22,0.0100000000000002,0.452488687782826,1.4902906913794398,0.2164877540647097,0.8703007518796994,0.4953271028037384,
2004-05-31,2.12,-0.02,-0.9345794392523366,1.381468332786755,-0.4322932988203823,0.8515037593984962,0.4672897196261681,
2004-06-30,1.92,0.0499999999999998,2.6737967914438387,1.1638236156013857,1.081529157911483,0.8139097744360902,0.5327102803738315,
2004-07-31,1.82,-0.03,-1.6216216216216273,1.055001257008701,-0.648553649782078,0.7951127819548872,0.4579439252336447,
2004-08-31,1.72,0.0,0.0,0.9461788984160164,0.0002274031030091,0.7763157894736842,0.4859813084112148,
2004-09-30,1.51,0.02,1.342281879194629,0.7176519453713787,0.4327481050264006,0.7368421052631579,0.5046728971962616,
