date,regime,growth_factor,inflation_factor,erp,regime_name
2017-03-01,0,0.6598918716692825,-0.0512120177534991,-0.0010719926763755,Goldilocks
2017-04-01,1,1.01874791064267,0.1908876274677284,0.0084815170809395,Overheating
2017-05-01,3,0.1183734843394956,-0.0431185760842223,0.0107874212087561,Slowdown
2017-06-01,0,0.2060099380072788,0.0842679721514416,0.0039412465879224,Goldilocks
2017-07-01,3,-0.2394688037820613,0.0370867830723709,0.0184861140456848,Slowdown
2017-08-01,2,-0.4138579996563751,0.2244421510375405,-0.0003959957184835,Stagflation
2017-09-01,2,0.1032173934849778,0.3728993171843608,0.0184720115271494,Stagflation
2017-10-01,0,1.231820304342679,0.1304780876494105,0.0212766682697822,Goldilocks
2017-11-01,0,0.239248421425664,0.1432393987923941,0.027040020649387,Goldilocks
2017-12-01,0,0.1955238855138485,0.1450211075242125,0.0087663987154404,Goldilocks
2018-01-01,2,-0.0018725779682204,0.3749218912726615,0.0549843951350563,Stagflation
2018-02-01,1,0.2424541086608389,0.2144289963339485,-0.0401452809669878,Overheating
2018-03-01,0,0.4898312333777355,0.1064920722568363,-0.0283243889499936,Goldilocks
2018-04-01,1,1.1018847101021745,0.2383672826129723,0.0012276638992805,Overheating
2018-05-01,3,-0.9004876472062606,0.1719631311046798,0.0199487068096126,Slowdown
2018-06-01,0,0.7769349155879013,0.0863244425697074,0.0032284627153034,Goldilocks
2018-07-01,3,0.1614372371557593,0.1058522576914411,0.0343579683933974,Slowdown
2018-08-01,0,0.6463528132455432,0.0695144756552412,0.0283698395875404,Goldilocks
2018-09-01,2,0.0650756925466566,0.2054633688165497,0.0026604981739397,Stagflation
2018-10-01,3,-0.1102781545507913,0.1728211837762838,-0.0714072571160375,Slowdown
2018-11-01,3,0.0793379083257717,0.0341147229397043,0.015973567652791,Slowdown
2018-12-01,3,0.0245031858946198,0.0691805514956511,-0.0935971741111801,Slowdown
2019-01-01,3,-0.6643059707801324,-0.0516061187330163,0.0766626195421558,Slowdown
2019-02-01,2,-0.5464105661296959,0.1831501831501825,0.0278892336450122,Stagflation
2019-03-01,2,0.0375350919074701,0.2265743513944595,0.0158774541267117,Stagflation
2019-04-01,2,-0.584880588904857,0.2823351347155833,0.0372840955205166,Stagflation
2019-05-01,3,0.1153763419832865,0.0725619195046434,-0.0678778444710977,Slowdown
2019-06-01,3,0.0444370653957415,0.0473727461690831,0.0671672007167254,Slowdown
2019-07-01,3,-0.4848810250152602,0.1333539484364765,0.0112539017855002,Slowdown
2019-08-01,0,0.6849073187575438,0.0463222095693938,-0.0198307930464448,Goldilocks
2019-09-01,3,-0.3383704050117342,0.0607697501687987,0.0156447300831474,Slowdown
2019-10-01,2,-0.8442522707120981,0.1773784620130447,0.0189652458907392,Stagflation
2019-11-01,0,0.5019319103877651,0.1029667908041931,0.0328610808880653,Goldilocks
2019-12-01,2,-0.2323979862111191,0.2720526032454096,0.0272846276134353,Stagflation
2020-01-01,3,-0.6553569655153413,0.175443642325046,-0.0029225378329812,Slowdown
2020-02-01,0,0.3362241150981271,0.0794334386065687,-0.0852757942408484,Goldilocks
2020-03-01,3,-3.9119691043517424,-0.2887934744149945,-0.1253772874015805,Slowdown
2020-04-01,3,-13.18775293149008,-0.415264071505983,0.1267290173024282,Slowdown
2020-05-01,0,1.6538180906531252,0.1001560122498412,0.0451805796742246,Goldilocks
2020-06-01,1,6.553017435935615,0.3155606011044698,0.0182491083122444,Overheating
2020-07-01,1,3.7472132271539222,0.2953869761197047,0.0549905768458076,Overheating
2020-08-01,1,0.9779469953359988,0.2792174262273184,0.0699777789666982,Overheating
2020-09-01,2,0.0125058751559326,0.1783160102984515,-0.039318434182367,Stagflation
2020-10-01,0,0.8049650452395696,0.0894752372521567,-0.0277495081020904,Goldilocks
2020-11-01,0,0.3537338457753503,0.1017584236003399,0.1074770050262841,Goldilocks
2020-12-01,1,1.319920561671828,0.4189705295559509,0.0370452134135896,Overheating
2021-01-01,1,0.5278407531287055,0.423845069489781,-0.0111997372811984,Overheating
2021-02-01,2,-3.3042347358776314,0.3325576794445339,0.0260593316273247,Stagflation
2021-03-01,1,2.8977701174189185,0.5201877934272403,0.0424100621923135,Overheating
2021-04-01,1,0.1759403815192461,0.526836923421814,0.0524070584294913,Overheating
2021-05-01,1,0.8873899513690775,0.5175714099871831,0.0054722167713117,Overheating
2021-06-01,1,0.3674825234604384,0.5407903859486973,0.0221826266505458,Overheating
2021-07-01,1,0.4541141317472075,0.4560500183891092,0.0227044576652193,Overheating
2021-08-01,2,-0.2076768619846625,0.3825876839715914,0.0289427012626974,Stagflation
2021-09-01,2,-1.1852820317521218,0.3282455276546914,-0.047604061635741,Stagflation
2021-10-01,1,1.34354462314088,0.6616136830434272,0.0691026026518171,Overheating
2021-11-01,1,0.678038170963835,0.666293494158654,-0.0083746052273743,Overheating
2021-12-01,2,-0.2902878489551397,0.6197309417040442,0.0435616832470502,Stagflation
2022-01-01,2,-0.3847966543571557,0.547280976192388,-0.0527005716023339,Stagflation
2022-02-01,1,0.6196499297304259,0.5903993617304204,-0.0315978490487671,Overheating
2022-03-01,1,0.5796258967684542,0.8795198773254853,0.0353648258024965,Overheating
2022-04-01,2,0.0486237889668395,0.2996444452209701,-0.0885628458489227,Stagflation
2022-05-01,2,-0.1049881703469979,0.6210152248893985,-0.0007744630006849,Stagflation
2022-06-01,2,-0.3113481721247146,0.9634278294741394,-0.0852029182688983,Stagflation
2022-07-01,0,0.2029341305509913,-0.0060014746480652,0.0892909583053953,Goldilocks
2022-08-01,2,-0.1251691809173838,0.2786566178803351,-0.0449271993676798,Stagflation
2022-09-01,1,0.1933799753304432,0.3548342966585682,-0.0960840574969747,Overheating
2022-10-01,2,-0.0384038984399537,0.4668955704560718,0.0767855522257128,Stagflation
2022-11-01,2,-0.2940162701512649,0.2586521256116469,0.0503163107884623,Stagflation
2022-12-01,3,-1.1775520230755787,0.1353363107321703,-0.0626094829258694,Slowdown
2023-01-01,1,0.7403294095005952,0.5355453439654045,0.0580260129265259,Overheating
2023-02-01,2,0.1359136361374968,0.2949133744475585,-0.0297285466835375,Stagflation
2023-03-01,0,0.3764844756045216,0.1415777965803499,0.0306076311212568,Goldilocks
2023-04-01,1,0.2301513059230542,0.3454968294600791,0.010608063100904,Overheating
2023-05-01,3,-0.3203855688226453,0.1659010762728119,-0.0021620668142441,Slowdown
2023-06-01,2,-0.8015567440745164,0.2655014565126734,0.060204705368559,Stagflation
2023-07-01,0,0.786159752935478,0.1145522914608676,0.026773937019124,Goldilocks
2023-08-01,2,-0.0667943753982713,0.3009775551999549,-0.0228025731625932,Stagflation
2023-09-01,1,0.1802868524474199,0.3711664048937635,-0.0531376645594323,Overheating
2023-10-01,3,-0.5466184787138562,0.0535336314744894,-0.0266607253152437,Slowdown
2023-11-01,0,0.393156489222024,0.0074083829969318,0.0845667830556662,Goldilocks
2023-12-01,3,-0.2585662461990878,0.1374564789740961,0.0399012495645159,Slowdown
2024-01-01,2,-1.3725223179007373,0.4685188229492043,0.0113410539618061,Stagflation
2024-02-01,1,1.0710293956096573,0.3010717499795534,0.0473938909269902,Overheating
2024-03-01,2,0.1720097721493729,0.3588965562244084,0.0266697264451729,Stagflation
2024-04-01,2,-0.2131249533384838,0.2462653814268689,-0.0463782185255014,Stagflation
2024-05-01,0,0.6180955554181189,0.0056753228853345,0.0432480829614447,Goldilocks
2024-06-01,3,0.0307347590295714,0.1548464506923474,0.03050999734886,Slowdown
2024-07-01,3,-0.9101631415148635,0.1594638130469006,0.0065685376097011,Slowdown
2024-08-01,0,0.4553106404856288,0.1236503523630805,0.0182014579052165,Goldilocks
2024-09-01,2,-0.619829156166074,0.2219728950915822,0.0162832644600445,Stagflation
2024-10-01,2,-0.3395505789091979,0.2657775200541223,-0.0140239359465471,Stagflation
2024-11-01,3,-0.1779439928822346,0.1148649734123763,0.0538122654114001,Slowdown
2024-12-01,1,1.0421733766397212,0.2743968484478998,-0.0286556463577611,Overheating
2025-01-01,2,-0.261743314132834,0.350458877091353,0.0233910289733056,Stagflation
2025-02-01,1,1.033931046612846,0.4018593970514406,-0.0175134560334442,Overheating
2025-03-01,3,-0.0582595527367613,0.0158829742457511,-0.0611640325060767,Slowdown
2025-04-01,0,0.1983365069813558,0.1659507229575751,-0.0112331055905213,Goldilocks
2025-05-01,2,-0.1038119019209582,0.1823226317875459,0.0578830267707504,Stagflation
2025-06-01,1,0.424479189840965,0.2872289919291004,0.0460922119042397,Overheating
2025-07-01,3,-0.2144439521488683,0.1625336310486558,0.0178074985880258,Slowdown
2025-08-01,2,-0.0757791039120991,0.2646732152281617,0.0154730670702754,Stagflation
