date,regime,regime_name,growth_factor,inflation_factor,monetary_policy_factor,market_volatility_factor,erp,prob_R0,prob_R1,prob_R2,prob_R3
2002-06-01,1,Low Growth / Low Inflation,0.8248855097594765,0.12478654932353,1.75,23.37,-0.0738308490062249,0.30133624718362895,0.32124251034949536,0.1887109236839502,0.18871031878292552
2002-07-01,0,Low Growth / Low Inflation,-0.032191881251653,0.2204001311905568,1.73,27.11,-0.0805013638192262,0.4616051849852916,0.18443929082275334,0.17697855245744207,0.17697697173451293
2002-08-01,0,Low Growth / Low Inflation,-0.111053642107306,0.1963530689984782,1.74,36.95,0.0034423371780152,0.47536676675885287,0.17487772730849738,0.174877782495686,0.17487772343696373
2002-09-01,0,Low Growth / Low Inflation,0.0849008900792869,0.1802908169264316,1.75,39.97,-0.1113418335580195,0.4753668538481277,0.1748777096776131,0.17487772680001884,0.17487770967424032
2002-10-01,0,Low Growth / Low Inflation,-0.2082664575177251,0.1825745621470753,1.75,34.12,0.0850423286203452,0.4753664865697149,0.17487778490020287,0.17487796081484241,0.17487776771523966
2002-11-01,0,Low Growth / Low Inflation,0.5602209932537017,0.0989312818109766,1.34,29.3,0.0561231793976533,0.4753498366007538,0.17488863057035753,0.1748811340229585,0.17488039880593023
2002-12-01,0,Low Growth / Low Inflation,-0.5561106769072954,0.0962326228591381,1.24,27.46,-0.0613421942065239,0.4753251704588417,0.17490591238584244,0.17488462092729629,0.1748842962280195
2003-01-01,0,Low Growth / Low Inflation,0.8521508823282398,0.2988138389782957,1.24,25.39,-0.0284060391500473,0.4750614869281056,0.1750848829186175,0.17492769978473516,0.17492593036854168
2003-02-01,0,Low Growth / Low Inflation,0.1188126191277394,0.4209790028626647,1.26,31.02,-0.0178976519460439,0.47536598775464006,0.17487816462053019,0.17487800108196466,0.1748778465428651
2003-03-01,0,Low Growth / Low Inflation,-0.2628510747773482,0.2566880788380743,1.25,30.43,0.0073980405060551,0.4753632179581569,0.17487995018313426,0.1748785476089664,0.17487828424974242
2003-04-01,0,Low Growth / Low Inflation,-0.5956902191332047,-0.1698295271791439,1.26,28.36,0.0800833612692397,0.4753249468535705,0.17490637813109353,0.17488434346799747,0.1748843315473385
2003-05-01,0,Low Growth / Low Inflation,-0.0272742229883049,-0.1147010683953397,1.26,21.59,0.0499915230873155,0.3474289850969392,0.27655484812100284,0.18800810527690917,0.18800806150514882
2003-06-01,1,Low Growth / Low Inflation,0.1277930569822061,0.1083815028901646,1.22,20.85,0.0105417943701691,0.18591779850556514,0.459518200152984,0.17728200934031021,0.17728199200114075
2003-07-01,1,Low Growth / Low Inflation,0.5138291523584027,0.2938598752384447,1.01,19.46,0.0154198247895442,0.17553545928410408,0.47440623475387544,0.1750291546144019,0.17502915134761862
2003-08-01,1,Low Growth / Low Inflation,-0.2181774282939197,0.3379767657037069,1.03,20.75,0.0170653409378782,0.17518076418659279,0.47492400442133287,0.1749476157355732,0.17494761565650127
2003-09-01,1,Low Growth / Low Inflation,0.6447447582867083,0.3125040023565839,1.01,19.02,-0.0127406595109852,0.17495168706009281,0.47525872871875796,0.1748947921432317,0.1748947920779176
2003-10-01,1,Low Growth / Low Inflation,0.1231614573486528,0.0127676416889155,1.01,21.07,0.054138949867353,0.17502287884911294,0.47515467662418026,0.17491122226407824,0.17491122226262862
2003-11-01,1,Low Growth / Low Inflation,0.6704970388109022,0.1263835165256077,1.0,16.55,0.0064481358703158,0.17489190482177625,0.475346124420937,0.17488098537921026,0.17488098537807642
2003-12-01,1,Low Growth / Low Inflation,0.0295989825756182,0.2205732354141121,0.98,16.77,0.049966733758255,0.17488937920014028,0.47534981701508794,0.1748804018926362,0.17488040189213552
2004-01-01,1,Low Growth / Low Inflation,0.1521782957331519,0.3867438458113437,1.0,18.22,0.0165614975624515,0.17494079343718463,0.47527465287700704,0.17489227684301628,0.17489227684279196
2004-02-01,1,Low Growth / Low Inflation,0.6032428360854825,0.2129034710869337,1.01,17.11,0.0114964879376753,0.17489188291149052,0.4753461564555882,0.17488098031676727,0.17488098031615393
2004-03-01,1,Low Growth / Low Inflation,-0.4000731513156497,0.154280005564189,1.0,14.44,-0.0172295362215008,0.17489021694937584,0.47534859217829434,0.17488059543619297,0.1748805954361369
2004-04-01,1,Low Growth / Low Inflation,0.3714380452357391,0.18560840414652,1.0,16.65,-0.0175895457383469,0.17488711357438771,0.4753531295077166,0.174879878459053,0.1748798784588428
2004-05-01,1,Low Growth / Low Inflation,0.7223716776067812,0.3251581680235871,1.0,16.62,0.0112581228594659,0.17490573381266475,0.4753259062597305,0.17488417996427982,0.17488417996332498
2004-06-01,1,Low Growth / Low Inflation,-0.7802242062877385,0.2851615496708648,1.03,16.3,0.0169151165814511,0.1749721094918864,0.47522887732326935,0.17489950659256626,0.17489950659227796
2004-07-01,1,Low Growth / Low Inflation,0.747165423006102,0.0926958199195748,1.26,15.2,-0.0354224816182016,0.1748925626495524,0.47534516264633037,0.17488113735282648,0.17488113735129077
2004-08-01,1,Low Growth / Low Inflation,0.0671191867890774,0.0513109317314297,1.43,15.37,0.0009742087304207,0.17489234215360663,0.47534548502311735,0.17488108641174036,0.17488108641153566
2004-09-01,1,Low Growth / Low Inflation,0.127099138396014,0.1976334025467263,1.61,14.91,0.0079617806354095,0.1748879886204682,0.475351850126192,0.17488008062822183,0.17488008062511795
2004-10-01,1,Low Growth / Low Inflation,0.8531500308810669,0.4294417257565186,1.76,12.75,0.0125890773915198,0.17497811720057388,0.4752200962319504,0.1749008932870486,0.1749008932804271
2004-11-01,1,Low Growth / Low Inflation,0.2483434077411805,0.3853420843277666,1.93,16.27,0.0369209904631002,0.17493997050712196,0.47527585579793225,0.17489208686274005,0.1748920868322058
2004-12-01,1,Low Growth / Low Inflation,0.7967816436364572,0.053245498897958,2.16,12.97,0.0305158537775789,0.17490179992828414,0.47533165743393985,0.17488327136000553,0.17488327127777054
2005-01-01,1,Low Growth / Low Inflation,0.3596531168715611,0.1311864952166397,2.28,14.08,-0.0271738771167935,0.17488962565379199,0.4753494549417674,0.17488046029873233,0.17488045910570824
2005-02-01,1,Low Growth / Low Inflation,0.7259066271311676,0.2780970744187927,2.5,12.03,0.0169567497830287,0.17489889666513775,0.4753358700147687,0.17488262764621346,0.17488260567388014
2005-03-01,1,Low Growth / Low Inflation,-0.1351265996452522,0.299511906522687,2.63,12.04,-0.0215613656749799,0.17490672075320118,0.47532388360424976,0.17488489609326258,0.1748844995492866
2005-04-01,1,Low Growth / Low Inflation,0.2152508771784189,0.2801843317972174,2.79,14.09,-0.0224751414328266,0.17491799984465928,0.4753020616008767,0.1748919912402343,0.17488794731422974
2005-05-01,1,Low Growth / Low Inflation,0.0900125396779527,0.0563704765756289,3.0,15.12,0.0275309841902635,0.17497938408409364,0.47519190092204594,0.1749233676859201,0.17490534730794033
2005-06-01,1,Low Growth / Low Inflation,0.449761319492814,0.062462491885995,3.04,12.36,-0.0027968272470229,0.1750618471811532,0.4749988994849211,0.17500343716133512,0.17493581617259046
2005-07-01,1,Low Growth / Low Inflation,-0.3166442501335131,0.4235006119950979,3.26,11.4,0.0333558406519804,0.17786699205525303,0.4708216237290695,0.1757231474656718,0.17558823675000568
2005-08-01,1,Low Growth / Low Inflation,0.3259087661922066,0.4034322209492069,3.5,12.08,-0.0144380733444804,0.19292868553005138,0.4492891261557023,0.17905059304435783,0.17873159526988838
2005-09-01,0,Low Growth / Low Inflation,-1.9373698979145648,0.9650752030299748,3.62,13.15,0.004032994058152,0.47536433192224087,0.17487810821199132,0.1748794516538116,0.1748781082119562
2005-10-01,2,High Growth / High Inflation,1.2137396970635097,0.1599095849564857,3.78,12.46,-0.0207549686418178,0.1755069819712337,0.17502335122930057,0.4744469131863201,0.17502275361314557
2005-11-01,2,High Growth / High Inflation,1.1240218459586115,-0.2088710161454954,4.0,14.85,0.0320270252734149,0.17489719372689796,0.17488220724875603,0.47533839181152915,0.17488220721281672
2005-12-01,2,High Growth / High Inflation,0.5164986354512013,0.0,4.16,11.24,-0.0042667427886781,0.17487776742724156,0.1748777190613225,0.4753667944506049,0.1748777190608311
2006-01-01,2,High Growth / High Inflation,0.1577843688421287,0.4847770386498418,4.29,11.14,0.0220199380136218,0.17487776759836973,0.17487771910026217,0.475366794201106,0.17487771910026206
2006-02-01,2,High Growth / High Inflation,0.042158902402134,0.0598558670720894,4.49,12.36,-0.0029750768911127,0.1748777127412714,0.17487770642506076,0.4753668744086071,0.17487770642506076
2006-03-01,2,High Growth / High Inflation,0.2254652574833704,0.1938169984685878,4.59,11.54,0.00686348827476,0.17487770710097703,0.1748777051218176,0.4753668826553878,0.1748777051218176
2006-04-01,2,High Growth / High Inflation,0.3036679842539413,0.4644997970052467,4.79,11.57,0.0085897304069024,0.17487770737254318,0.1748777051845737,0.4753668822583093,0.1748777051845737
2006-05-01,2,High Growth / High Inflation,0.0254146846250469,0.2686159148986844,4.94,12.54,-0.035147642818101,0.17487770496680285,0.174877704628706,0.47536688577578523,0.174877704628706
2006-06-01,2,High Growth / High Inflation,0.3166411740827879,0.2465594291200856,4.99,14.52,-0.0042154544132027,0.17487770483685072,0.1748777045986807,0.4753668859657879,0.1748777045986807
2006-07-01,2,High Growth / High Inflation,-0.051261507350675,0.3417327862455632,5.24,13.05,0.0010491252196336,0.17487770462697294,0.17487770455017937,0.4753668862726684,0.17487770455017937
2006-08-01,2,High Growth / High Inflation,0.4388741318681832,0.3146432864314485,5.25,15.05,0.016617892625931,0.17487770460312135,0.17487770454467397,0.4753668863075307,0.17487770454467397
2006-09-01,2,High Growth / High Inflation,-0.1661580401191797,-0.2619676945668114,5.25,11.96,0.02064629568106,0.17487770880316442,0.17487770551513548,0.4753668801665646,0.17487770551513548
2006-10-01,2,High Growth / High Inflation,-0.1146817857333282,-0.2355657110550968,5.25,12.57,0.0272944386306299,0.17487770716342504,0.174877705136255,0.47536688256406495,0.174877705136255
2006-11-01,2,High Growth / High Inflation,-0.042034425892401,0.0342376803381228,5.25,11.51,0.0122303094659028,0.17487770462421928,0.17487770454954887,0.47536688627668305,0.17487770454954887
2006-12-01,2,High Growth / High Inflation,1.0193348910427114,0.3552418831360482,5.24,11.66,0.0086615180527918,0.17487770464495542,0.1748777045543401,0.4753668862463645,0.1748777045543401
2007-01-01,2,High Growth / High Inflation,-0.3383130268983403,0.3339919089284215,5.25,12.04,0.0097960898209821,0.17487770466051347,0.17487770455793797,0.4753668862236107,0.17487770455793797
2007-02-01,2,High Growth / High Inflation,0.9422584955516512,0.3106099676496887,5.26,10.31,-0.0257461891376309,0.1748777045948583,0.17487770454275997,0.4753668863196217,0.17487770454275997
2007-03-01,2,High Growth / High Inflation,0.1780198123945142,0.3657353851906464,5.26,15.82,0.0055356342972203,0.17487770463820013,0.17487770455277088,0.4753668862562581,0.17487770455277088
2007-04-01,2,High Growth / High Inflation,0.672281726358448,0.2351735860479209,5.25,14.53,0.0391101612134952,0.17487770458989974,0.17487770454161175,0.4753668863268768,0.17487770454161175
2007-05-01,2,High Growth / High Inflation,0.0956378513362832,0.2903735365173743,5.25,13.51,0.0282909952301202,0.17487770459401275,0.17487770454257268,0.47536688632084195,0.17487770454257268
2007-06-01,2,High Growth / High Inflation,0.0577014192386649,0.2119380168160489,5.25,12.78,-0.0217753415452075,0.17487770458306226,0.17487770454003704,0.47536688633686364,0.17487770454003704
2007-07-01,2,High Growth / High Inflation,-0.119953669000572,0.1525500121346557,5.26,15.4,-0.036124182770111,0.17487770461821564,0.17487770454816398,0.4753668862854565,0.17487770454816398
2007-08-01,2,High Growth / High Inflation,0.1925891536306734,0.0680813745514097,5.02,23.67,0.0089160844310787,0.1748777066402078,0.1748777050153644,0.47536688332906346,0.1748777050153644
2007-09-01,2,High Growth / High Inflation,0.2222593090719815,0.3851476014760102,4.94,22.78,0.0327781942689142,0.17487770814995982,0.17487770536420416,0.47536688112163183,0.17487770536420416
2007-10-01,2,High Growth / High Inflation,-0.2820077304793611,0.3032600454889955,4.76,17.84,0.0113220566250573,0.1748777090804168,0.17487770557918347,0.47536687976121633,0.17487770557918347
2007-11-01,2,High Growth / High Inflation,0.5334891922024632,0.53024576834102,4.49,23.21,-0.0467090939806384,0.17487793271658184,0.17487775725217602,0.47536655277906603,0.17487775725217602
2007-12-01,2,High Growth / High Inflation,0.0348821530398391,0.231257333591528,4.24,23.61,-0.0110650341924578,0.17487820310217442,0.1748778197294559,0.4753661574410319,0.17487781972733768
2008-01-01,2,High Growth / High Inflation,-0.1323496805537893,0.2523186033824398,3.94,23.17,-0.0635161030231783,0.1752522328176105,0.17496407068451417,0.47481962693338003,0.17496406956449542
2008-02-01,2,High Growth / High Inflation,-0.3921959845390677,0.1995329115933142,2.98,24.02,-0.036487973460644,0.2628242656899157,0.1872570778667906,0.36266206397397277,0.1872565924693209
2008-03-01,0,Low Growth / Low Inflation,-0.3045840787558984,0.2862573827249859,2.61,26.28,-0.0069787256463645,0.43095131977395174,0.1811229138301319,0.20683045527697863,0.1810953111189378
2008-04-01,0,Low Growth / Low Inflation,-0.6452051340639975,0.1850284876177665,2.28,22.68,0.0464008207381663,0.4696898050644542,0.17642193034349646,0.1781240084838151,0.17576425610823407
2008-05-01,0,Low Growth / Low Inflation,-0.6057782381776122,0.4290588857982724,1.98,18.88,0.0092028856710519,0.4734887810947294,0.17605905200634345,0.17527892812406443,0.17517323877486266
2008-06-01,0,Low Growth / Low Inflation,-0.2332762193893445,0.7254989908050957,2.0,19.83,-0.0875389607339445,0.47536289007793286,0.1748801155071038,0.17487865835105995,0.1748783360639034
2008-07-01,0,Low Growth / Low Inflation,-0.3573802776070001,0.4653389292751608,2.01,23.65,-0.0113052126166085,0.47528296535355935,0.17493224227197798,0.17489382840549295,0.17489096396896966
2008-08-01,0,Low Growth / Low Inflation,-1.5699867570929893,-0.080890908083564,2.0,22.57,0.0107287725616074,0.47536544299126027,0.1748786614053311,0.17487796297205374,0.174877932631355
2008-09-01,0,Low Growth / Low Inflation,-4.4048023108496315,0.0831743778556548,1.81,21.99,-0.0917474394269504,0.4753668864186717,0.17487770452710943,0.17487770452710943,0.17487770452710943
2008-10-01,0,Low Growth / Low Inflation,0.9941411352017092,-0.6604097643134965,0.97,39.81,-0.1700235138744236,0.4753668864186707,0.17487770452710907,0.1748777045271112,0.17487770452710907
2008-11-01,0,Low Growth / Low Inflation,-1.3200748718089517,-1.1801318445973763,0.39,53.68,-0.0749875330608668,0.4753668863969768,0.1748777045305402,0.1748777045305402,0.174877704541943
2008-12-01,3,Low Growth / Low Inflation,-2.819896973943936,-0.55873488876097,0.16,68.51,0.0077918033394426,0.1754862561619655,0.1750178586111857,0.1750178586111857,0.47447802661566313
2009-01-01,3,Low Growth / Low Inflation,-2.4942836351786957,0.0113509954823065,0.15,39.19,-0.0857601312303145,0.17488148416747465,0.17487857782778576,0.17487857782778576,0.47536136017695363
2009-02-01,3,Low Growth / Low Inflation,-0.6085582025516345,0.1793253734053701,0.22,45.52,-0.1101538673947929,0.17487790453475308,0.17487775074054104,0.17487775074054104,0.4753665939841648
2009-03-01,3,Low Growth / Low Inflation,-1.5655848507912018,-0.1098950898420825,0.18,52.65,0.0852159992888985,0.17487770633966282,0.17487770494592167,0.17487770494592167,0.4753668837684939
2009-04-01,3,Low Growth / Low Inflation,-0.8290557258392117,0.1429073710714767,0.15,42.28,0.0937933212385371,0.1748777045547286,0.17487770453348858,0.17487770453348858,0.47536688637829416
2009-05-01,3,Low Growth / Low Inflation,-1.009956431882919,0.1041961605980024,0.18,35.3,0.0529409410954424,0.1748777045674737,0.17487770453647172,0.1748777045364386,0.47536688635961594
2009-06-01,3,Low Growth / Low Inflation,-0.376881616147362,0.5939787525314877,0.21,30.04,3.987125604543133e-05,0.17487770480124676,0.17487770459074978,0.174877704590506,0.47536688601749755
2009-07-01,3,Low Growth / Low Inflation,1.129022170984073,0.0112470757603011,0.16,26.22,0.0739814272240353,0.1748777045388692,0.17487770454545437,0.17487770453276252,0.4753668863829138
2009-08-01,3,Low Growth / Low Inflation,1.096698237045057,0.2901419221340129,0.16,25.56,0.0334169096323024,0.1748777045602146,0.17487770457893226,0.17487770454304652,0.4753668863178065
2009-09-01,3,Low Growth / Low Inflation,0.881437075988023,0.1614711818793246,0.15,29.15,0.0356206010238064,0.17487770458219248,0.17487770454631563,0.17487770454105325,0.47536688633043866
2009-10-01,3,Low Growth / Low Inflation,0.2695457878894469,0.3795172629976306,0.12,28.27,-0.0198238924321509,0.17487770454590276,0.1748777045410305,0.17487770453325258,0.4753668863798143
2009-11-01,3,Low Growth / Low Inflation,0.4338107685935455,0.2498243422593526,0.12,29.78,0.0573247105085581,0.1748777045451946,0.17487770453397097,0.1748777045317952,0.4753668863890392
2009-12-01,3,Low Growth / Low Inflation,0.4058071779700745,0.0578504121841794,0.12,21.92,0.0177229776168619,0.1748777046474683,0.17487770501877387,0.17487770464197824,0.4753668856917795
2010-01-01,3,Low Growth / Low Inflation,1.089961110803106,0.2190373475355445,0.11,20.04,-0.0370206919884243,0.17487770517950846,0.17487770542640177,0.17487770481834683,0.47536688457574283
2010-02-01,3,Low Growth / Low Inflation,0.3752968908449006,-0.0022188692642144,0.13,22.59,0.0284315474123186,0.17487770550527137,0.17487770554534607,0.1748777049018212,0.47536688404756144
2010-03-01,3,Low Growth / Low Inflation,0.6856761810881018,0.1409013246943313,0.16,19.26,0.0586590569523428,0.1748777101179118,0.17487772660379522,0.17487770972004807,0.4753668535582448
2010-04-01,3,Low Growth / Low Inflation,0.3392297060230698,0.0542870121093441,0.2,17.47,0.0146176509485338,0.1748777359348611,0.17487778198507975,0.17487772496021906,0.47536675711984006
2010-05-01,3,Low Growth / Low Inflation,1.3508964217083586,0.0321116155464373,0.2,20.19,-0.0821029079870661,0.17487777670984622,0.17487772990564843,0.17487772283847974,0.47536677054602566
2010-06-01,3,Low Growth / Low Inflation,0.1849209892946346,-0.0420637819767755,0.18,35.54,-0.0539903187533812,0.17487771505589572,0.17487770695988594,0.17487770695987334,0.47536687102434505
2010-07-01,3,Low Growth / Low Inflation,0.3797036289796551,0.0852703735285231,0.18,32.86,0.0686464753347868,0.17487770468089497,0.17487770456354562,0.1748777045628084,0.47536688619275086
2010-08-01,3,Low Growth / Low Inflation,0.3664634007673584,0.1372015313461094,0.19,22.01,-0.0475844910501471,0.17487771027956625,0.17487772935079615,0.17487771026597163,0.47536685010366597
2010-09-01,3,Low Growth / Low Inflation,0.2947761395331261,0.0994453161256236,0.19,23.89,0.0874245091072836,0.17487773060384498,0.1748777208803967,0.17487771249083991,0.47536683602491836
2010-10-01,3,Low Growth / Low Inflation,-0.2833668805007239,0.3190127163546385,0.19,22.5,0.0367491896716982,0.1748777172634644,0.17487771519347756,0.17487770891958648,0.47536685862347156
2010-11-01,3,Low Growth / Low Inflation,0.0869562402969981,0.1991615409161484,0.19,21.83,-0.0024037809565216,0.1748777146909734,0.17487771665995236,0.17487770871199917,0.4753668599370752
2010-12-01,3,Low Growth / Low Inflation,0.9785396067085728,0.2262194988030152,0.18,21.36,0.0651770489078238,0.17487771513978587,0.17487770965171068,0.17487770748085457,0.47536686772764897
2011-01-01,3,Low Growth / Low Inflation,-0.2106135119296248,0.3002147521584897,0.17,17.61,0.022524948320252,0.1748777096967417,0.17487771702463048,0.17487770784308013,0.47536686543554774
2011-02-01,3,Low Growth / Low Inflation,-0.3970843397723911,0.2785606606803492,0.16,17.63,0.0318569747205594,0.17487771672677382,0.1748777124032732,0.174877708295163,0.47536686257478994
2011-03-01,3,Low Growth / Low Inflation,1.040272709112422,0.4019739207163697,0.14,21.01,-0.0011389725593412,0.17487770991196241,0.17487770597039629,0.17487770580868617,0.4753668783089552
2011-04-01,3,Low Growth / Low Inflation,-0.3230270794270296,0.4242345333420161,0.1,17.4,0.0284489280316089,0.17487770497299376,0.17487770554378065,0.17487770480162285,0.4753668846816026
2011-05-01,3,Low Growth / Low Inflation,0.1206079665240889,0.3035967025724506,0.09,15.99,-0.0135350552201963,0.17487770699943866,0.1748777122536509,0.1748777064413488,0.47536687430556157
2011-06-01,3,Low Growth / Low Inflation,0.30248807089297,-0.020465757556165,0.09,18.3,-0.0182900483622554,0.1748777122803554,0.174877709435383,0.17487770690356624,0.47536687138069533
2011-07-01,3,Low Growth / Low Inflation,0.492715456823678,0.1702237688404384,0.07,15.87,-0.0215041989525459,0.1748777096592758,0.1748777180779841,0.17487770803374542,0.4753668642289948
2011-08-01,3,Low Growth / Low Inflation,0.6751130647956405,0.2355421233208199,0.1,23.66,-0.0568133203553504,0.17487771755423365,0.1748777087473907,0.17487770776428818,0.47536686593408745
2011-09-01,3,Low Growth / Low Inflation,-0.0827080374789179,0.1405639727027008,0.08,31.82,-0.0717735209780459,0.1748777059004141,0.17487770484527682,0.17487770484458912,0.4753668844097201
2011-10-01,3,Low Growth / Low Inflation,0.6940410373954542,0.0021430025608726,0.07,45.45,0.1077079588343148,0.17487770454232585,0.1748777045306194,0.1748777045306194,0.4753668863964355
2011-11-01,3,Low Growth / Low Inflation,-0.0086587493010492,0.2046523588595139,0.08,34.77,-0.0050697563459507,0.17487770453975315,0.1748777045300569,0.1748777045300382,0.47536688640015184
2011-12-01,3,Low Growth / Low Inflation,0.5306290656609036,0.0577416595380686,0.07,27.41,0.0085232277998195,0.17487770454627516,0.17487770457108393,0.17487770453896465,0.4753668863436763
2012-01-01,3,Low Growth / Low Inflation,0.596427248225595,0.3419753350289767,0.08,22.97,0.0435556339620581,0.1748777046463645,0.17487770484977894,0.1748777046100531,0.4753668858938035
2012-02-01,3,Low Growth / Low Inflation,0.3215662971284949,0.2236564636717952,0.1,18.55,0.040516431541189,0.17487770587907733,0.17487770929543983,0.17487770567583832,0.47536687914964454
2012-03-01,3,Low Growth / Low Inflation,-0.5177723960984593,0.191277735271611,0.13,17.26,0.03125896127553,0.1748777095019155,0.17487770822140417,0.1748777061542155,0.47536687612246475
2012-04-01,3,Low Growth / Low Inflation,0.7193508372958624,0.1315175427431869,0.14,15.64,-0.0075673408759204,0.17487770871643427,0.17487771625699527,0.17487770751500378,0.47536686751156665
2012-05-01,3,Low Growth / Low Inflation,0.2309210465547106,-0.1122786204558856,0.16,16.6,-0.0627288488777217,0.17487771680822328,0.17487771777646102,0.1748777093189432,0.4753668560963724
2012-06-01,3,Low Growth / Low Inflation,0.0055293367151154,-0.0509002990392581,0.16,26.66,0.0394787280399866,0.17487771563923504,0.17487770713993253,0.17487770710316006,0.4753668701176725
2012-07-01,3,Low Growth / Low Inflation,0.2098983989359704,0.0360727396184756,0.16,16.8,0.0125166835435117,0.1748777071229372,0.17487771549159928,0.17487770707226433,0.4753668703131993
2012-08-01,3,Low Growth / Low Inflation,-0.4279088966837152,0.3362039708128428,0.13,18.96,0.0196697066695767,0.17487771554242407,0.17487770905796002,0.17487770744498812,0.4753668679546278
2012-09-01,3,Low Growth / Low Inflation,-0.0733690772427575,0.3044236562549596,0.14,17.98,0.0241567223126815,0.1748777077356558,0.17487771094827245,0.17487770633451596,0.4753668749815559
2012-10-01,3,Low Growth / Low Inflation,0.3473983631303801,0.2961230016966576,0.16,16.32,-0.0198767087559778,0.17487771209918132,0.17487771997561058,0.1748777088478626,0.47536685907734544
2012-11-01,3,Low Growth / Low Inflation,0.3667648049054728,-0.0682959631832402,0.16,16.69,0.002772493960381,0.17487771901685642,0.17487771306608338,0.1748777088493921,0.47536685906766807
2012-12-01,3,Low Growth / Low Inflation,0.2369549856899411,-0.0157713781030244,0.16,16.64,0.0070127535126873,0.17487771061533303,0.17487771039272054,0.17487770677073441,0.47536687222121204
2013-01-01,3,Low Growth / Low Inflation,0.0245142665911135,0.190337981365829,0.14,14.68,0.0503661569960729,0.17487770973654035,0.1748777127256852,0.1748777070436654,0.4753668704941089
2013-02-01,3,Low Growth / Low Inflation,0.4676907932336993,0.3558121228024236,0.15,12.9,0.0109859972242676,0.17487771162958488,0.17487771180961403,0.17487770722703533,0.47536686933376565
2013-03-01,3,Low Growth / Low Inflation,0.4028580654107827,-0.1317798648733492,0.14,15.36,0.035918749522805,0.17487771060515053,0.1748777071867293,0.17487770616708395,0.4753668760410363
2013-04-01,3,Low Growth / Low Inflation,-0.0862971950387203,-0.1015834450402097,0.15,13.58,0.0180333817323796,0.17487770613627748,0.1748777062287852,0.17487770514852458,0.4753668824864128
2013-05-01,3,Low Growth / Low Inflation,0.0780978038776414,0.0733821849021376,0.11,14.49,0.0207242907074944,0.17487770711462405,0.1748777116735732,0.17487770635408836,0.4753668748577144
2013-06-01,3,Low Growth / Low Inflation,0.2074933532559386,0.2220802212421935,0.09,16.28,-0.0150394055871664,0.17487771175659858,0.1748777154161235,0.1748777079277911,0.475366864899487
2013-07-01,3,Low Growth / Low Inflation,-0.3101931085414344,0.1243820095533809,0.09,16.37,0.0494311583763382,0.1748777141695375,0.17487771065823926,0.1748777074876665,0.4753668676845567
2013-08-01,3,Low Growth / Low Inflation,0.5782114503832148,0.148237848672128,0.08,12.94,-0.0313361092523728,0.1748777089143368,0.1748777130230068,0.17487770694515586,0.47536687111750064
2013-09-01,3,Low Growth / Low Inflation,0.5084577384016464,0.0437800988179359,0.08,16.61,0.0297367763944305,0.17487771246187506,0.1748777119112539,0.1748777074023309,0.4753668682245401
2013-10-01,3,Low Growth / Low Inflation,-0.0788730144467453,0.1323247478536293,0.09,15.54,0.0445544892225517,0.17487771078792969,0.17487771323750084,0.17487770733706773,0.4753668686375016
2013-11-01,3,Low Growth / Low Inflation,0.2336084410783145,0.1487986847444888,0.08,13.28,0.0279982691573852,0.17487771192229185,0.17487771768444785,0.1748777083846276,0.4753668620086327
2013-12-01,3,Low Growth / Low Inflation,0.2010650366143673,0.1745527086840059,0.09,14.23,0.0235072762744044,0.17487771512327754,0.1748777228805283,0.17487770996068377,0.4753668520355104
2014-01-01,3,Low Growth / Low Inflation,-0.3557589474469713,0.2074387537079669,0.07,14.23,-0.0356190068366749,0.17487771977324115,0.17487772359218307,0.17487771096701102,0.4753668456675647
2014-02-01,3,Low Growth / Low Inflation,0.7556916490531584,0.0476121473078405,0.07,21.44,0.0430773542861373,0.17487772095214282,0.17487770885199586,0.1748777084216811,0.47536686177418025
2014-03-01,3,Low Growth / Low Inflation,0.9685206031106786,0.1603558866128729,0.08,16.0,0.0068885056579817,0.17487770538895767,0.17487770613860668,0.1748777049913337,0.47536688348110195
2014-04-01,3,Low Growth / Low Inflation,0.0967670387519659,0.1776584206992781,0.09,13.1,0.0061750028974503,0.17487770672162484,0.17487770949894177,0.1748777058721705,0.475366877907263
2014-05-01,3,Low Growth / Low Inflation,0.3831643017938591,0.1649705630651698,0.09,13.25,0.0210032976467489,0.17487770915560527,0.17487770949183495,0.17487770632767266,0.47536687502488706
2014-06-01,3,Low Growth / Low Inflation,0.3432190311729588,0.1091129937105472,0.1,11.58,0.0190285511225907,0.17487770846324432,0.17487770949609804,0.17487770619852624,0.4753668758421314
2014-07-01,3,Low Growth / Low Inflation,0.2221248844113565,0.1418979363104533,0.09,11.15,-0.0151028792021064,0.1748777090133894,0.1748777150239388,0.17487770733930386,0.47536686862336797
2014-08-01,3,Low Growth / Low Inflation,-0.1888053207359519,-0.0123214670760152,0.09,17.03,0.0376279404187929,0.1748777145528504,0.17487770887985563,0.17487770722581655,0.4753668693414775
2014-09-01,3,Low Growth / Low Inflation,0.2873440188072562,0.0349151254377178,0.09,12.25,-0.0155305259456501,0.17487770748547216,0.17487771157720877,0.17487770640561287,0.4753668745317062
2014-10-01,3,Low Growth / Low Inflation,0.0119343204860067,-0.0297701538808925,0.09,16.71,0.0231867735334272,0.1748777114444362,0.1748777088414098,0.17487770663518065,0.47536687307897335
