combination,K,regime,variable,coefficient,t_statistic,p_value,n_observations,n_effective,avg_weight,r_squared,rmse
all_4vars,4,3,export_price_index,0.07706804359963225,2.0567244880371223,0.043108128051172256,356,92.81711235226408,0.260722225708607,0.36814468212731755,0.03348978478652317
all_4vars,4,3,import_price_index,-0.01353374921581319,-0.3927796685718099,0.6955700694991238,356,92.81711235226408,0.260722225708607,0.36814468212731755,0.03348978478652317
all_4vars,4,3,retail_sales,-0.05432544552850477,-0.9025810948753287,0.3695697971038756,356,92.81711235226408,0.260722225708607,0.36814468212731755,0.03348978478652317
all_4vars,4,3,tot_business_inventories,-0.031077724446863273,-0.6250528013982657,0.5337887965247807,356,92.81711235226408,0.260722225708607,0.36814468212731755,0.03348978478652317
all_4vars,4,3,unemployment,0.010373518866395301,0.8300975114511449,0.40905604021332564,356,92.81711235226408,0.260722225708607,0.36814468212731755,0.03348978478652317
all_4vars,4,3,cpi,0.5763387552483499,1.8733450110712146,0.06482453118320586,356,92.81711235226408,0.260722225708607,0.36814468212731755,0.03348978478652317
all_4vars,4,3,PCE_price_index,-0.4848781386992447,-1.5595008747255048,0.12298851369349517,356,92.81711235226408,0.260722225708607,0.36814468212731755,0.03348978478652317
all_4vars,4,3,PPI_inflation,-0.11594473359832841,-1.4960439058744663,0.13873958157212019,356,92.81711235226408,0.260722225708607,0.36814468212731755,0.03348978478652317
all_4vars,4,3,vix,-0.03794147737184518,-5.4092969597054505,6.925613222907856e-07,356,92.81711235226408,0.260722225708607,0.36814468212731755,0.03348978478652317
all_4vars,4,3,nat_fin_condition_indx,0.013825909481701931,2.231463286920576,0.02856639497924185,356,92.81711235226408,0.260722225708607,0.36814468212731755,0.03348978478652317
all_4vars,4,3,10y_2y_spread,0.009976846424559106,0.7815914391235416,0.436857086947555,356,92.81711235226408,0.260722225708607,0.36814468212731755,0.03348978478652317
all_4vars,4,3,10y_treasury_const_maturity_rate,-0.025830416529477918,-1.3313905945272604,0.18699816346859754,356,92.81711235226408,0.260722225708607,0.36814468212731755,0.03348978478652317
all_4vars,4,3,fed_reserve_discount_rate,0.011987152445092894,0.3828296612298772,0.7029033529832334,356,92.81711235226408,0.260722225708607,0.36814468212731755,0.03348978478652317
all_4vars,4,3,fedfunds,0.020706818703838285,0.5369498303370839,0.5928541408194627,356,92.81711235226408,0.260722225708607,0.36814468212731755,0.03348978478652317
all_4vars,4,3,m2_real_money_supply,0.04753639225401147,1.1676671773935354,0.24655261225365033,356,92.81711235226408,0.260722225708607,0.36814468212731755,0.03348978478652317
all_4vars,5,0,export_price_index,0.08489771629295872,1.9731761102885954,0.05322023917450336,356,74.32692406523707,0.20878349456527265,0.34821861125217224,0.031647301030764366
all_4vars,5,0,import_price_index,-0.027437593313638046,-0.6070438060265103,0.546177767968048,356,74.32692406523707,0.20878349456527265,0.34821861125217224,0.031647301030764366
all_4vars,5,0,retail_sales,-0.04161456676316968,-0.5309472498628296,0.5974713801354943,356,74.32692406523707,0.20878349456527265,0.34821861125217224,0.031647301030764366
all_4vars,5,0,tot_business_inventories,-0.030592451168084466,-0.4474548044591122,0.6562041019813929,356,74.32692406523707,0.20878349456527265,0.34821861125217224,0.031647301030764366
all_4vars,5,0,unemployment,0.013585919027983333,0.8172172776045804,0.4171299249181111,356,74.32692406523707,0.20878349456527265,0.34821861125217224,0.031647301030764366
all_4vars,5,0,cpi,0.5367441849053786,1.438521973461413,0.15563054938004273,356,74.32692406523707,0.20878349456527265,0.34821861125217224,0.031647301030764366
all_4vars,5,0,PCE_price_index,-0.4649544749345572,-1.258228890517437,0.21332255640119047,356,74.32692406523707,0.20878349456527265,0.34821861125217224,0.031647301030764366
