date,sp500_value,yield_3m_value,stock_return,risk_free_return,ERP
2016-03-31,2059.74,0.21,0.0659911087189411,0.000259555931439337,0.06573155278750176
2016-04-30,2065.3,0.22,0.00269936982337593,0.00019009656970592204,0.002509273253670008
2016-05-31,2096.96,0.34,0.01532949208347456,0.00023058082484839204,0.015098911258626169
2016-06-30,2098.86,0.26,0.00090607355409733,0.00023812229204245305,0.0006679512620548769
2016-07-31,2173.6,0.28,0.0356098072286859,0.0002389159910130001,0.0353708912376729
2016-08-31,2170.95,0.33,-0.001219175561280816,0.0002734484455904074,-0.0014926240068712233
2016-09-30,2168.27,0.29,-0.0012344825997834261,0.00024526668940283436,-0.0014797492891862605
2016-10-31,2126.15,0.34,-0.01942562503747225,0.000263128114838862,-0.01968875315231111
2016-11-30,2198.81,0.48,0.034174446769983165,0.0003591882109519329,0.03381525855903123
2016-12-31,2238.83,0.51,0.018200754044233047,0.0004266739620795157,0.01777408008215353
2017-01-31,2278.87,0.52,0.017884341374735824,0.00041198536064590563,0.017472356014089918
2017-02-28,2363.64,0.53,0.037198260541408734,0.00039689999449898927,0.036801360546909745
2017-03-31,2362.72,0.76,-0.000389230170415144,0.0006827625059604436,-0.0010719926763755876
2017-04-30,2384.2,0.8,0.00909121690255299,0.0006096998216134075,0.008481517080939582
2017-05-31,2411.8,0.98,0.011576210049492719,0.0007887888407365207,0.010787421208756198
2017-06-30,2423.41,1.03,0.0048138319927024656,0.0008725854047799686,0.003941246587922497
2017-07-31,2470.3,1.07,0.019348768883515444,0.0008626548378305454,0.018486114045684898
2017-08-31,2471.65,1.01,0.000546492328866943,0.0009424880473505315,-0.0003959957184835885
2017-09-30,2519.36,1.06,0.01930289482734215,0.000830883300192653,0.018472011527149498
2017-10-31,2575.26,1.15,0.022188174774546043,0.0009115065047637927,0.02127666826978225
2017-11-30,2647.58,1.27,0.028082601368405458,0.0010425807190184155,0.027040020649387042
2017-12-31,2673.61,1.39,0.0098316198188535,0.0010652211034130055,0.008766398715440495
2018-01-31,2823.81,1.46,0.056178724645703726,0.0011943295106473517,0.054984395135056374
2018-02-28,2713.83,1.65,-0.03894737960415184,0.0011979013628360402,-0.04014528096698788
2018-03-31,2640.87,1.73,-0.026884513768364315,0.0014398751816293576,-0.028324388949993673
2018-04-30,2648.05,1.87,0.002718801001185378,0.0014911371019048492,0.0012276638992805289
2018-05-31,2705.27,1.93,0.02160835331659139,0.0016596465069786959,0.019948706809612693
2018-06-30,2718.37,1.93,0.004842400204046138,0.0016139374887427227,0.003228462715303415
2018-07-31,2816.29,2.03,0.03602158646541875,0.0016636180720213112,0.03435796839339744
2018-08-31,2901.52,2.11,0.030263218631604083,0.0018933790440636145,0.02836983958754047
2018-09-30,2913.98,2.19,0.004294300918139537,0.001633802744199775,0.0026604981739397618
2018-10-31,2711.74,2.34,-0.06940335897981464,0.002003898136222926,-0.07140725711603757
2018-11-30,2760.17,2.37,0.01785938179914015,0.0018858141463491407,0.01597356765279101
2018-12-31,2506.85,2.45,-0.09177695576721731,0.0018202183439628428,-0.09359717411118015
2019-01-31,2704.1,2.41,0.07868440473103688,0.0020217851888810756,0.07666261954215581
2019-02-28,2784.49,2.45,0.02972893014311606,0.0018396964981037822,0.02788923364501228
2019-03-31,2834.4,2.4,0.01792428775107835,0.0020468336243666396,0.01587745412671171
2019-04-30,2945.83,2.43,0.03931343494213934,0.0020293394216226446,0.037284095520516695
2019-05-31,2752.06,2.35,-0.06577772648116154,0.0021001179899362565,-0.06787784447109779
2019-06-30,2941.76,2.12,0.06893018320821498,0.0017629824914895398,0.06716720071672544
2019-07-31,2980.38,2.08,0.013128195366039376,0.0018742935805391436,0.011253901785500233
2019-08-31,2926.46,1.99,-0.01809165274226776,0.0017391403041771003,-0.01983079304644486
2019-09-30,2976.74,1.88,0.01718116769065681,0.0015364376075093222,0.015644730083147488
2019-10-31,3037.56,1.54,0.020431747482144935,0.0014665015914057111,0.018965245890739224
2019-11-30,3140.98,1.59,0.03404706409091518,0.001185983202849794,0.032861080888065386
2019-12-31,3230.78,1.55,0.028589803182446305,0.0013051755690109967,0.02728462761343531
2020-01-31,3225.52,1.55,-0.001628089811129274,0.0012944480218519683,-0.0029225378329812424
2020-02-29,2954.22,1.27,-0.08411046900964812,0.001165325231200276,-0.0852757942408484
2020-03-31,2584.59,0.11,-0.12511932083595656,0.00025796656562393494,-0.1253772874015805
2020-04-30,2912.43,0.09,0.12684410293315374,0.00011508563072548661,0.12672901730242825
2020-05-31,3044.31,0.14,0.04528177501261843,0.00010119533839381134,0.04518057967422462
2020-06-30,3100.29,0.16,0.018388403283502663,0.000139294971258197,0.018249108312244466
2020-07-31,3271.12,0.09,0.0551012969754443,0.00011072012963664335,0.05499057684580766
2020-08-31,3500.31,0.11,0.07006468732421922,8.690835752100945e-05,0.06997777896669821
2020-09-30,3363.0,0.1,-0.0392279540954944,9.04800868726241e-05,-0.039318434182367024
2020-10-31,3269.96,0.09,-0.0276657746060065,8.373349608392644e-05,-0.027749508102090426
2020-11-30,3621.63,0.08,0.10754565805086314,6.86530245790351e-05,0.1074770050262841
2020-12-31,3756.07,0.09,0.03712140665943231,7.619324584262621e-05,0.037045213413589684
2021-01-31,3714.24,0.06,-0.011136640158463608,6.309712273488977e-05,-0.011199737281198498
2021-02-28,3811.15,0.04,0.026091474971999817,3.2143344675050756e-05,0.026059331627324767
2021-03-31,3972.89,0.03,0.04243863400810777,2.8571815794187216e-05,0.04241006219231358
2021-04-30,4181.17,0.01,0.05242531255584737,1.8254126356032074e-05,0.05240705842949134
2021-05-31,4204.11,0.01,0.005486502581813157,1.4285810501446505e-05,0.005472216771311711
2021-06-30,4297.5,0.05,0.02221397632316946,3.1349672623637304e-05,0.022182626650545822
2021-07-31,4395.26,0.06,0.02274810936591054,4.3651700691205164e-05,0.022704457665219335
2021-08-31,4522.68,0.04,0.02899032139168112,4.762012898362755e-05,0.028942701262697493
2021-09-30,4307.54,0.04,-0.04756914042116634,3.492121457471242e-05,-0.04760406163574105
2021-10-31,4605.38,0.05,0.06914387330123462,4.1270649417501915e-05,0.06910260265181711
2021-11-30,4567.0,0.05,-0.00833373141847149,4.087380890283043e-05,-0.008374605227374321
2021-12-31,4766.18,0.06,0.04361287497262989,5.11917255796579e-05,0.04356168324705023
2022-01-31,4515.55,0.22,-0.052585089106999765,0.00011548249533421817,-0.05270057160233398
2022-02-28,4373.94,0.35,-0.03136052086678265,0.00023732818198451966,-0.03159784904876717
2022-03-31,4530.41,0.52,0.03577323877328009,0.0004084129707835338,0.03536482580249656
2022-04-30,4131.93,0.85,-0.08795671914903934,0.0006061266998833581,-0.0885628458489227
2022-05-31,4132.15,1.16,5.3243883608722e-05,0.0008277068842936774,-0.0007744630006849554
2022-06-30,3785.38,1.72,-0.08391999322386645,0.001282925045031913,-0.08520291826889836
2022-07-31,4130.29,2.41,0.0911163476322059,0.0018253893268105337,0.08929095830539537
2022-08-31,3955.0,2.96,-0.04244011921681046,0.002487080150869403,-0.04492719936767986
2022-09-30,3585.62,3.33,-0.09339570164348933,0.002688355853485369,-0.0960840574969747
2022-10-31,3871.98,4.22,0.07986345457689326,0.0030779023511804393,0.07678555222571282
2022-11-30,4080.11,4.37,0.053752860293699856,0.0034365495052375294,0.050316310788462326
2022-12-31,3839.5,4.42,-0.058971449299161094,0.003638033626708337,-0.06260948292586943
2023-01-31,4076.6,4.7,0.06175283240005203,0.003726819473526044,0.05802601292652598
2023-02-28,3970.15,4.88,-0.026112446646715304,0.003616100036822223,-0.029728546683537527
2023-03-31,4109.31,4.85,0.03505157235872702,0.0044439412374701615,0.030607631121256862
2023-04-30,4169.48,5.1,0.01464236088297044,0.004034297782066432,0.010608063100904008
2023-05-31,4179.83,5.52,0.002482323934879238,0.004644390749123373,-0.0021620668142441346
2023-06-30,4450.38,5.43,0.0647275128414313,0.004522807472872259,0.06020470536855904
2023-07-31,4588.96,5.55,0.031138913980379268,0.0043649769612552625,0.026773937019124006
2023-08-31,4507.66,5.56,-0.01771643248143373,0.0050861406811595344,-0.022802573162593265
2023-09-30,4288.05,5.55,-0.04871929116215501,0.004418373397277353,-0.05313766455943236
2023-10-31,4193.8,5.59,-0.021979687736850103,0.004681037578393665,-0.02666072531524377
2023-11-30,4567.8,5.45,0.08917926462873771,0.004612481573071481,0.08456678305566623
2023-12-31,4769.83,5.4,0.04422916940321375,0.004327919838697847,0.039901249564515906
2024-01-31,4845.65,5.42,0.015895744712075558,0.0045546907502693745,0.011341053961806184
2024-02-29,5096.27,5.45,0.05172061539731532,0.004326724470325116,0.0473938909269902
2024-03-31,5254.35,5.46,0.031018764704381807,0.004349038259208848,0.02666972644517296
2024-04-30,5035.69,5.46,-0.041615042774082574,0.004763175751418824,-0.0463782185255014
2024-05-31,5277.51,5.46,0.04802122449952262,0.004773141538077841,0.04324808296144478
2024-06-30,5460.48,5.48,0.034669759034089864,0.004159761685229801,0.030509997348860063
2024-07-31,5522.3,5.41,0.011321349038912354,0.0047528114292112456,0.006568537609701108
2024-08-31,5648.4,5.21,0.022834688445031892,0.004633230539815347,0.018201457905216545
2024-09-30,5762.48,4.73,0.020196869910062976,0.003913605450018398,0.016283264460044578
2024-10-31,5705.45,4.64,-0.009896780552817508,0.0041271553937296535,-0.014023935946547161
2024-11-30,6032.38,4.58,0.057301352215863854,0.0034890868044636925,0.05381226541140016
2024-12-31,5881.63,4.37,-0.024990136563014964,0.0036655097947462245,-0.02865564635776119
2025-01-31,6040.53,4.31,0.027016320305765618,0.0036252913324599234,0.023391028973305694
2025-02-28,5954.5,4.32,-0.014242127760312416,0.0032713282731318127,-0.01751345603344423
2025-03-31,5611.85,4.32,-0.05754471408178685,0.0036193184242898635,-0.061164032506076715
2025-04-30,5569.06,4.31,-0.007624936518260461,0.003608169072260914,-0.011233105590521375
2025-05-31,5911.69,4.36,0.06152384783069298,0.0036408210599425672,0.05788302677075041
2025-06-30,6204.95,4.41,0.04960679602617879,0.0035145841219390572,0.04609221190423973
2025-07-31,6339.39,4.41,0.021666572655702376,0.0038590740676764934,0.017807498588025883
2025-08-31,6460.26,4.23,0.019066503244002938,0.0035934361737275378,0.0154730670702754
2025-09-30,6688.46,4.02,0.03532365570425955,0.0033935670570062193,0.03193008864725333
2025-10-31,6840.2,3.89,0.022686836730727133,0.003478380538143533,0.0192084561925836
2025-11-30,6734.11,3.95,-0.01550978041577733,0.0014119964261356532,-0.016921776841912983
