regime,variable,horizon,coefficient,intercept,r_squared,t_statistic,p_value,se_coef,n_observations,regime_name
2,gdp,12,0.0027450150570293374,0.0026085193323031213,0.009343159003194157,0.78382865023026,0.43452396664373216,0.0035020601201843703,136,Regime 2
2,real_gdp,1,-0.0005265650949966619,0.002647354820187029,0.0008372451917476598,-0.1464199492775615,0.8838066948305889,0.00359626606616614,138,Regime 2
2,real_gdp,3,0.004712227745228875,0.0027874107009654204,0.006683000122356564,1.3540892810586413,0.17795362890748145,0.0034799978193053903,138,Regime 2
2,real_gdp,6,0.0017440351905396324,0.002557013250322109,0.004646744995646213,0.5010995837487557,0.6171111310398123,0.0034804163625369667,138,Regime 2
2,real_gdp,12,0.00161724134760404,0.002555047864148294,0.0040612847692529375,0.4605709616491417,0.6458530169125001,0.0035113836569575963,136,Regime 2
2,unemployment,1,0.004593387599107205,0.005486438939818857,0.006014285208926995,2.2280617074868396,0.026412937865341712,0.0020616069939500704,416,Regime 2
2,unemployment,3,0.0034026012208174974,0.004708576178579252,0.0061721591371605156,1.6463253533914664,0.10045749237616675,0.002066785410191287,415,Regime 2
2,unemployment,6,0.004740092594627705,0.004231020156247351,0.00785558405309772,2.287062441029365,0.022700984350815245,0.0020725680722972636,412,Regime 2
2,unemployment,12,0.0029427444620013623,0.004244294357265513,0.0008029923151807727,1.4087558950630057,0.15967651699342222,0.0020888959345719367,406,Regime 2
2,industrial_production,1,-0.0009593972479917284,0.005587203047020846,0.000705807032682082,-0.46412608672419436,0.6428013654872455,0.002067104770522945,416,Regime 2
2,industrial_production,3,-0.00016285234870738632,0.004761576922606054,-0.0003065905073629249,-0.07853941347538068,0.9374370175100744,0.002073511139199362,415,Regime 2
2,industrial_production,6,-0.00206394571413493,0.004369436313842348,7.35371129569895e-05,-0.991957080808512,0.3218035141338529,0.0020806804589294076,412,Regime 2
2,industrial_production,12,-0.00241003253984799,0.004376423553951383,-0.0014502791177808394,-1.152436402684054,0.24982324221169816,0.0020912499242777844,406,Regime 2
2,retail_sales,1,0.0015328218040588104,0.005619373825371637,0.0009818140623489846,0.7305066647062083,0.46550605221192853,0.0020982995475821884,404,Regime 2
2,retail_sales,3,0.00244163676844476,0.0049958949120175265,-0.000768898103882032,1.1603905670581305,0.24658019400011377,0.002104150824523589,403,Regime 2
2,retail_sales,6,0.0011235813316704487,0.004394574393624842,-0.0003691465787378778,0.5307430493172752,0.5958928703493767,0.0021169967899076114,400,Regime 2
2,retail_sales,12,-0.0010545842225553944,0.004359667656183241,-0.0032590415211690704,-0.4905126244971863,0.6240456468261271,0.0021499634665599595,394,Regime 2
2,tot_business_inventories,1,0.0015393345208635134,0.00559768303559412,0.0009439658327535794,0.7318729747033799,0.46467360198119056,0.002103280998300817,403,Regime 2
2,tot_business_inventories,3,0.0025936314250749413,0.005007628702527927,-0.00015695175197438793,1.2330032289582318,0.21829688407032055,0.00210350740708628,403,Regime 2
2,tot_business_inventories,6,0.0016828735076692151,0.004415260508319606,0.000377701679769471,0.7952312735365713,0.42695296753350265,0.0021162063963922097,400,Regime 2
2,tot_business_inventories,12,-0.0004730512537887099,0.004373464872264207,-0.00216702011791714,-0.2201474227417619,0.8258709449889525,0.002148793058293533,394,Regime 2
2,cpi,1,0.001886388510945314,0.005553798434739595,0.0009243157150947701,0.9145512895677524,0.3609582961705178,0.002062638293186251,417,Regime 2
2,cpi,3,0.0028650233169277292,0.004806375043953831,-0.000404791337518251,1.3816577313731866,0.1678237531133786,0.002073612915754665,415,Regime 2
2,cpi,6,0.001811583900074529,0.00431146484264216,0.0003598744638219076,0.8707936527017792,0.3843763996944842,0.0020803825274263252,412,Regime 2
2,cpi,12,-0.00013515888957953457,0.004274687774109862,-0.0014652226530591506,-0.06463019059004171,0.9485004133642438,0.002091265526924811,406,Regime 2
2,PCE_price_index,1,0.002105837199241948,0.005591630844378079,0.0013185685971341954,1.0190500114505197,0.3087743559246936,0.0020664709048425324,416,Regime 2
2,PCE_price_index,3,0.0029622411331941996,0.0048062580935346695,-0.00028160218123574055,1.4286289942051256,0.15386673030149112,0.0020734852401916707,415,Regime 2
2,PCE_price_index,6,0.0018984888541239307,0.004311350803655,0.000510768319075483,0.9126360811215134,0.36197028993508207,0.0020802255065249338,412,Regime 2
2,PCE_price_index,12,-0.0001224437024058543,0.004274902548576583,-0.0014380396726294542,-0.058550845227806805,0.9533388126307123,0.0020912371449029687,406,Regime 2
2,PPI_inflation,1,0.0012089269748004833,0.00557491156820846,5.834745746036152e-05,0.5846513152834306,0.5591006660743654,0.002067774318123979,416,Regime 2
2,PPI_inflation,3,0.0016562208714888805,0.004784136892853977,-0.0007694149691634955,0.7985671360991815,0.42500041577401504,0.0020739907724967774,415,Regime 2
2,PPI_inflation,6,0.0011368658019901535,0.004302573263385648,-0.00046689911858588395,0.5462437527418945,0.5851955069358361,0.0020812426618768737,412,Regime 2
2,PPI_inflation,12,0.00020968613698100857,0.00427819758706752,-0.0006566981714510867,0.10030808127057778,0.9201494998144983,0.002090421173697731,406,Regime 2
2,nat_fin_condition_indx,1,-0.004911180228405787,0.005544822409550578,0.001118532932825822,-2.381250107374884,0.017704154575006292,0.002062437798194968,417,Regime 2
