regime,variable,horizon,coefficient,intercept,r_squared,t_statistic,p_value,se_coef,n_observations,regime_name
0,10y_treasury_const_maturity_rate,12,0.004024565130794485,0.009069731427633438,0.010838665587413199,1.1656419940029512,0.2460330747256516,0.003452659694400385,124,Goldilocks
0,m2_real_money_supply,1,0.004449434186489303,0.015367468122053394,0.015491210199999328,1.4080502273920732,0.16161837090067666,0.003159996781315353,126,Goldilocks
0,m2_real_money_supply,3,0.002395552771247883,0.008774938921065395,0.004657296009331846,0.7678314113480184,0.4440470521694939,0.0031198942057374395,126,Goldilocks
0,m2_real_money_supply,6,0.0012428873818683497,0.008561604617674176,0.0009188570982002764,0.33906160448182704,0.7351415013044698,0.003665668319383434,125,Goldilocks
0,m2_real_money_supply,12,0.0006399036367806853,0.009069731427633437,0.00027401040432162294,0.18435455735800754,0.8540414061875206,0.003471048646429845,124,Goldilocks
1,gdp,1,0.002684371920853242,-0.005344523566040141,0.004545034636286194,0.33102699442058653,0.7437563657792061,0.008109223616496398,24,Overheating
1,gdp,3,0.003265650333813463,0.012501274950257504,0.007421143609980363,0.42360251403277077,0.6759684912890074,0.0077092326547448815,24,Overheating
1,gdp,6,0.002350952700289607,-0.007387123401314985,0.004984907646139902,0.34675229576567596,0.7320722128743933,0.006779919640036948,24,Overheating
1,gdp,12,0.0011892974310038485,0.010874395560534378,0.001177696429014885,0.16467834030227554,0.8707720087003781,0.007221942052736456,23,Overheating
1,real_gdp,1,0.005441405177221905,-0.005344523566040141,0.01867557376777118,0.6758281745311928,0.5061925198756816,0.008051462460848853,24,Overheating
1,real_gdp,3,0.002841588865631321,0.012501274950257504,0.0056189343526968916,0.36826138049319307,0.7161980927705294,0.0077162282448019134,24,Overheating
1,real_gdp,6,0.002936706850466069,-0.007387123401314985,0.00777840454208778,0.43375704987898484,0.6686886784166246,0.006770395665696706,24,Overheating
1,real_gdp,12,-7.447902007733635e-05,0.010874395560534378,4.618705852665883e-06,-0.010306829059733251,0.9918737747614697,0.007226181752476248,23,Overheating
1,unemployment,1,0.006874985137060987,0.007077401689368314,0.02828381068207453,1.4970786063218597,0.13856961658815892,0.004592267305156401,77,Overheating
1,unemployment,3,-0.0024015983512166517,0.010877012679028847,0.004259542349263512,-0.570184214549361,0.5702799398891045,0.004211969202119581,76,Overheating
1,unemployment,6,-0.00392466634848854,0.003840084292031019,0.010069312590675117,-0.8675876830360787,0.3885025251425658,0.00452365383375934,74,Overheating
1,unemployment,12,0.0028896380353185384,0.004390230266205681,0.003758102464730073,0.5247631585293401,0.6013825763481457,0.00550655660244292,73,Overheating
1,industrial_production,1,0.0053904614743188065,0.007077401689368324,0.01738786610975729,1.167286451827921,0.24679251289418813,0.004617942293322751,77,Overheating
1,industrial_production,3,0.0028030005138413236,0.010877012679028852,0.005802411720696732,0.6660007440361185,0.5074815169857372,0.004208704778397832,76,Overheating
1,industrial_production,6,0.004766145690931873,0.003840084292031022,0.01485008595738635,1.0561587021421714,0.29442671445392876,0.0045127173418775595,74,Overheating
1,industrial_production,12,-0.0027103541288507347,0.004390230266205679,0.003306235644951694,-0.492093310568263,0.6241715158697614,0.005507805269128436,73,Overheating
1,retail_sales,1,0.0036035045772065347,0.008274810172222738,0.007847218097284059,0.7701923772807465,0.4436711608781867,0.004678707143180416,75,Overheating
1,retail_sales,3,-0.000634793480998071,0.01131440475325569,0.00029361512508507825,-0.1474242200531099,0.8832092450944118,0.004305896824615286,74,Overheating
1,retail_sales,6,0.001949986836787918,0.0048922912039600225,0.0024913944470699168,0.4240618159246724,0.6728211046448909,0.004598355153802154,72,Overheating
1,retail_sales,12,-0.0018516616457002397,0.004440114401493578,0.0015013143197718515,-0.3267316749157221,0.7448599007767556,0.005667224171570943,71,Overheating
1,tot_business_inventories,1,0.002718626109560826,0.008127058198974618,0.0044112246970269275,0.5726054195974984,0.5686957125341783,0.0047478176358718895,74,Overheating
1,tot_business_inventories,3,-0.0011858997276082397,0.01131440475325569,0.0010247299889835082,-0.2755137096192138,0.7837107654340358,0.00430432202175081,74,Overheating
1,tot_business_inventories,6,0.0024053366392204957,0.0048922912039600225,0.0037907999492747813,0.523427344773819,0.6023300546967634,0.004595359152013502,72,Overheating
1,tot_business_inventories,12,-0.0008196820459996356,0.004440114401493578,0.00029419765741312,-0.14454819506083094,0.8854889822058001,0.005670648780184939,71,Overheating
1,cpi,1,0.005284844275163373,0.006769719913326253,0.016855742205027502,1.15641207566969,0.2511348005263552,0.004570035531757022,78,Overheating
1,cpi,3,-0.0003794436927841294,0.010877012679028847,0.00010633025698125742,-0.08989971572454654,0.9286097899833938,0.004220744078287722,76,Overheating
1,cpi,6,0.0032675424661962106,0.0038400842920310193,0.006979701044254827,0.7211991519215432,0.4731223859834328,0.004530707582628544,74,Overheating
1,cpi,12,-0.0006135950902189548,0.004390230266205681,0.00016945152373859518,-0.11122975185139622,0.9117480015419441,0.005516465513999549,73,Overheating
