date,growth_h1,inflation_h1,growth_h3,inflation_h3,growth_h6,inflation_h6
2005-12-01,0.7370154494036791,0.21336469008284142,0.41547415330589077,0.22189908894723243,0.32812982420563586,0.20560081314694478
2006-01-01,0.4567760538762915,0.3280400804006719,0.34255566586513053,0.20256396867897825,0.3026985829675164,0.20784418707578822
2006-02-01,0.36545262217684016,0.1574842368664814,0.3313946200180107,0.21995939116021312,0.28695383777487393,0.20194215854522546
2006-03-01,0.39739244681852925,0.23512751050307423,0.31707741728461647,0.21346136938452775,0.28598069959465233,0.20450016308142582
2006-04-01,0.39600136244469253,0.28984583813428005,0.33933478776845805,0.21017336853599078,0.28104114535275837,0.20922666065570494
2006-05-01,0.3040145706130293,0.20961883823098448,0.3020784353247521,0.21685880470560237,0.26293389641374265,0.20621886922694266
2006-06-01,0.24638593520070895,0.21710515229156968,0.2649679611916449,0.20677632664806128,0.2473075253607564,0.2008775856947841
2006-07-01,0.4208782971497973,0.2596727839899548,0.31116303821777214,0.21578388720804087,0.2509878302018005,0.2090519690876027
2006-08-01,0.17189695657230475,0.21911819450893893,0.24593550534938702,0.20601399075256427,0.23200810822800655,0.20196752278816954
2006-09-01,0.3820629855613391,0.10418812473874656,0.2679896910584234,0.23620337469176678,0.25328301958190425,0.2052639394160094
2006-10-01,0.41057916497068003,0.1840178144924784,0.23428722661733126,0.22336129880225497,0.24568672949955994,0.20062533488025835
2006-11-01,0.3602934817611483,0.23416444842351158,0.2449302892243348,0.2132924534420766,0.24593520183438278,0.2019762551739897
2006-12-01,0.2967792144726289,0.2661768992713653,0.29156082144404394,0.20442657412557053,0.2584613449035773,0.20429472528986287
2007-01-01,0.2979409719592887,0.23698044322566714,0.25309651918754916,0.20594203285280027,0.24014006709919355,0.2036117680839779
2007-02-01,0.1946388444050302,0.2085543708518256,0.2988864787526473,0.21740354880836038,0.26539919769258047,0.2088479823465832
2007-03-01,0.25336924743744493,0.24793533883431407,0.23992891336670352,0.19378017252538626,0.22798918227151477,0.19764436036366473
2007-04-01,0.21742467771471707,0.180764818650882,0.26983688819790475,0.20761437702954288,0.24245547267029943,0.19955571853594783
2007-05-01,0.319165789148657,0.23203220772692934,0.26851569437463585,0.2070543484222479,0.24548533749235535,0.2035731660607465
2007-06-01,0.23685381923422488,0.2034532166544175,0.2539832751950528,0.2129814997757996,0.24520146377131713,0.2043775246761667
2007-07-01,0.22140381938141562,0.2015065017300125,0.21871464387645334,0.20401191951356878,0.2248538471859991,0.19737672887936336
2007-08-01,-0.02565556131944735,0.15142364901424188,0.10332056447963112,0.17007037413386872,0.17839003147493182,0.1734071837650613
2007-09-01,0.17028809270068512,0.24195433010597267,0.17158805718036074,0.16151397727524663,0.1910274892508803,0.17843845122497753
2007-10-01,0.08459791151225948,0.17420817239850833,0.18008959932469049,0.18526784368844307,0.2144387766694984,0.18764295542872012
2007-11-01,-0.13285711745351136,0.2448569640725281,0.11261217165026371,0.15165014582521347,0.1930135900615917,0.17638539564871464
2007-12-01,0.0063416935640652206,0.12947131929692735,0.14786003696186434,0.1677720586853948,0.2018117715008354,0.1740565923601221
2008-01-01,-0.014405317846233334,0.17649174115906335,0.121874965788213,0.16258566825750753,0.20768844419635046,0.1736114841809896
2008-02-01,-0.4719437273881302,0.13331825575312065,-0.06343494576438258,0.14306092378372615,0.19159298455003337,0.15949023853482838
